name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,88.88400611023745,0.005128696679277516,123,4,2
4,0,1.0,1000.0,,1,0.0,0.0,0,0,0
5,1,1.0,1000.0,[5],2,88.88400611023745,6.971432507557154,123,0,2
6,1,1.0,1000.0,[6],2,88.88400611023745,4.439042543214969,123,0,8
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,88.88400611023745,0.43803164203561334,123,0,13
9,1,1.0,1000.0,[9],2,88.88400611023745,5.591760509386917,123,0,4
10,0,1.0,1000.0,,1,0.0,0.0,0,0,0
11,1,1.0,1000.0,[11],2,88.88400611023745,4.092178654888237,123,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,88.88400611023745,0.5563337654701899,123,0,10
19,1,1.0,1000.0,[19],2,88.88400611023745,5.626010177068097,123,0,4
20,0,1.0,1000.0,,1,0.0,0.0,0,0,0
21,0,1.0,1000.0,,1,0.0,0.0,0,0,0
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,88.88400611023745,5.206268154315015,123,0,3
25,1,1.0,1000.0,[25],1,88.88400611023745,3.0766929287600164,123,0,9
26,1,1.0,1000.0,[26],2,88.88400611023745,9.54191609954044,123,0,2
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,88.88400611023745,4.924031806197137,123,0,3
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,0,1.0,1000.0,,1,0.0,0.0,0,0,0
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,88.88400611023745,0.4040006398385957,123,0,12
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,88.88400611023745,1.4058747248842607,123,0,10
37,1,1.0,1000.0,[37],1,88.88400611023745,0.0783685529620241,123,0,14
