name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,1,1.0,1000.0,[1],0,31.67420690590546,2.858740072088229,53,2,1
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,31.67420690590546,3.9120037030205497,53,4,1
4,1,1.0,1000.0,[4],1,31.67420690590546,6.707836580423492,53,0,7
5,1,1.0,1000.0,[5],2,31.67420690590546,8.592283918046643,53,0,3
6,1,1.0,1000.0,[6],2,31.67420690590546,8.341882152881295,53,0,5
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,31.67420690590546,6.417664917070919,53,0,9
9,1,1.0,1000.0,[9],2,31.67420690590546,7.980146187037237,53,0,3
10,1,1.0,1000.0,[10],1,31.67420690590546,6.206330664889332,53,0,8
11,1,1.0,1000.0,[11],2,31.67420690590546,7.238851665888238,53,0,6
12,1,1.0,1000.0,[12],0,31.67420690590546,0.39964348705413427,53,6,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,31.67420690590546,2.6451676360181877,53,4,1
16,1,1.0,1000.0,[16],0,31.67420690590546,0.3404270041159125,53,4,4
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,31.67420690590546,6.90302002771659,53,0,6
19,1,1.0,1000.0,[19],2,31.67420690590546,7.348013698914835,53,0,4
20,1,1.0,1000.0,[20],1,31.67420690590546,5.990100130412882,53,0,8
21,1,1.0,1000.0,[21],1,31.67420690590546,7.318126131565387,53,0,9
22,1,1.0,1000.0,[22],0,31.67420690590546,2.5958991227430803,53,1,3
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,31.67420690590546,7.892448443492959,53,0,5
25,1,1.0,1000.0,[25],1,31.67420690590546,7.6946317730316105,53,0,5
26,1,1.0,1000.0,[26],2,31.67420690590546,10.0,53,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,31.67420690590546,7.5538129739814615,53,0,4
29,1,1.0,1000.0,[29],0,31.67420690590546,0.05206894428188236,53,3,5
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,31.67420690590546,6.01791373570846,53,0,11
33,1,1.0,1000.0,[33],0,31.67420690590546,0.014533069357979192,53,2,3
34,1,1.0,1000.0,[34],1,31.67420690590546,7.082446652907557,53,0,8
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,31.67420690590546,7.195026419553928,53,0,9
37,1,1.0,1000.0,[37],1,31.67420690590546,7.511040391724973,53,0,8
38,1,1.0,1000.0,[38],2,31.67420690590546,9.189308171068411,53,0,2
39,1,1.0,1000.0,[39],1,31.67420690590546,7.211612834771283,53,0,5
40,1,1.0,1000.0,[40],2,31.67420690590546,9.83559503498022,53,0,1
41,0,1.0,1000.0,,0,0.0,0.0,0,0,0
42,1,1.0,1000.0,[42],2,31.67420690590546,9.87788899161319,53,0,1
43,1,1.0,1000.0,[43],2,31.67420690590546,9.327166503397857,53,0,3
