name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,23.691444226231216,0.9255443369219795,38,2,2
1,1,1.0,1000.0,[1],0,23.691444226231216,7.773937898379523,38,2,1
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,23.691444226231216,4.104119576146028,38,3,1
4,1,1.0,1000.0,[4],1,23.691444226231216,8.042454307190619,38,0,8
5,1,1.0,1000.0,[5],2,23.691444226231216,9.188163369859476,38,0,2
6,1,1.0,1000.0,[6],2,23.691444226231216,9.285664566926528,38,0,2
7,1,1.0,1000.0,[7],0,23.691444226231216,0.7284772466121818,38,2,2
8,1,1.0,1000.0,[8],1,23.691444226231216,7.855216841722035,38,0,5
9,1,1.0,1000.0,[9],2,23.691444226231216,8.68343276083442,38,0,3
10,1,1.0,1000.0,[10],1,23.691444226231216,7.913586100686322,38,0,7
11,1,1.0,1000.0,[11],2,23.691444226231216,8.548541826717027,38,0,6
12,1,1.0,1000.0,[12],0,23.691444226231216,1.6218925961984565,38,5,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,1,1.0,1000.0,[14],0,23.691444226231216,0.43921571266614307,38,2,2
15,1,1.0,1000.0,[15],0,23.691444226231216,4.094961014970931,38,4,1
16,1,1.0,1000.0,[16],0,23.691444226231216,3.704878377456135,38,4,2
17,1,1.0,1000.0,[17],0,23.691444226231216,0.7564162197286424,38,4,3
18,1,1.0,1000.0,[18],1,23.691444226231216,8.129513510289923,38,0,5
19,1,1.0,1000.0,[19],2,23.691444226231216,8.170310733822031,38,0,4
20,1,1.0,1000.0,[20],1,23.691444226231216,7.4426544028978165,38,0,7
21,1,1.0,1000.0,[21],1,23.691444226231216,8.772554245293875,38,0,7
22,1,1.0,1000.0,[22],0,23.691444226231216,5.2597918765281495,38,1,2
23,1,1.0,1000.0,[23],0,23.691444226231216,0.29738742010878305,38,4,1
24,1,1.0,1000.0,[24],2,23.691444226231216,8.865025725916936,38,0,3
25,1,1.0,1000.0,[25],1,23.691444226231216,8.73056959690446,38,0,4
26,1,1.0,1000.0,[26],2,23.691444226231216,10.0,38,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,23.691444226231216,8.487117581144336,38,0,4
29,1,1.0,1000.0,[29],0,23.691444226231216,2.896308797892765,38,2,2
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,1,1.0,1000.0,[31],0,23.691444226231216,0.19491392310480812,38,2,1
32,1,1.0,1000.0,[32],1,23.691444226231216,7.891845053466202,38,0,8
33,1,1.0,1000.0,[33],0,23.691444226231216,3.693462564907767,38,1,2
34,1,1.0,1000.0,[34],1,23.691444226231216,8.508733638889767,38,0,5
35,1,1.0,1000.0,[35],0,23.691444226231216,0.5599788070896038,38,2,4
36,1,1.0,1000.0,[36],1,23.691444226231216,8.424365023258591,38,0,7
37,1,1.0,1000.0,[37],1,23.691444226231216,8.502796774514172,38,0,7
38,1,1.0,1000.0,[38],2,23.691444226231216,9.49027478542313,38,0,1
39,1,1.0,1000.0,[39],1,23.691444226231216,8.225112988474882,38,0,6
40,1,1.0,1000.0,[40],2,23.691444226231216,10.0,38,0,0
41,0,1.0,1000.0,,0,0.0,0.0,0,0,0
42,1,1.0,1000.0,[42],2,23.691444226231216,10.0,38,0,0
43,1,1.0,1000.0,[43],2,23.691444226231216,9.62005046996167,38,0,1
44,1,1.0,1000.0,[44],1,23.691444226231216,7.514647808806989,38,0,5
