name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,46.11249783662157,3.2180158845137092,75,4,2
4,1,1.0,1000.0,[4],1,46.11249783662157,4.1923301841417855,75,0,10
5,1,1.0,1000.0,[5],2,46.11249783662157,7.846588024884686,75,0,4
6,1,1.0,1000.0,[6],2,46.11249783662157,6.8499569227306,75,0,6
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,46.11249783662157,4.145256444207824,75,0,9
9,1,1.0,1000.0,[9],2,46.11249783662157,6.9505362650840645,75,0,4
10,1,1.0,1000.0,[10],1,46.11249783662157,3.7287004933854018,75,0,11
11,1,1.0,1000.0,[11],2,46.11249783662157,5.764398829039158,75,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,46.11249783662157,0.2929134534139403,75,4,4
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,46.11249783662157,5.087769048866068,75,0,7
19,1,1.0,1000.0,[19],2,46.11249783662157,6.449196369970068,75,0,4
20,1,1.0,1000.0,[20],1,46.11249783662157,3.6790074092371645,75,0,11
21,1,1.0,1000.0,[21],1,46.11249783662157,4.477579428858342,75,0,16
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,46.11249783662157,6.593507576267087,75,0,5
25,1,1.0,1000.0,[25],1,46.11249783662157,5.895546559288699,75,0,7
26,1,1.0,1000.0,[26],2,46.11249783662157,9.89257601404215,75,0,1
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,46.11249783662157,6.259259888004322,75,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,46.11249783662157,2.9867834173411887,75,0,12
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,46.11249783662157,4.572438378422952,75,0,12
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,46.11249783662157,4.735530466034568,75,0,12
