name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,82.69233388054055,0.04343653752495234,117,4,3
4,0,1.0,1000.0,,1,0.0,0.0,0,0,0
5,1,1.0,1000.0,[5],2,82.69233388054055,7.025363314342686,117,0,2
6,1,1.0,1000.0,[6],2,82.69233388054055,4.606587302859129,117,0,9
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,82.69233388054055,0.7902100731519547,117,0,14
9,1,1.0,1000.0,[9],2,82.69233388054055,5.669479823800309,117,0,4
10,1,1.0,1000.0,[10],1,82.69233388054055,0.04641002643869946,117,0,10
11,1,1.0,1000.0,[11],2,82.69233388054055,4.18748189568298,117,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,82.69233388054055,1.1267161463205957,117,0,10
19,1,1.0,1000.0,[19],2,82.69233388054055,5.676063796530724,117,0,4
20,1,1.0,1000.0,[20],1,82.69233388054055,0.27372905620917,117,0,12
21,0,1.0,1000.0,,1,0.0,0.0,0,0,0
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,82.69233388054055,5.277830648576438,117,0,4
25,1,1.0,1000.0,[25],1,82.69233388054055,3.327560884479854,117,0,8
26,1,1.0,1000.0,[26],2,82.69233388054055,9.585534152952802,117,0,1
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,82.69233388054055,4.977693479571204,117,0,4
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,0,1.0,1000.0,,1,0.0,0.0,0,0,0
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,82.69233388054055,0.7584678299335698,117,0,14
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,82.69233388054055,1.6654761206741204,117,0,11
37,1,1.0,1000.0,[37],1,82.69233388054055,0.6802416524040775,117,0,15
