name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,27.22890376663588,0.04629786756169807,45,2,2
1,1,1.0,1000.0,[1],0,27.22890376663588,3.8226530222048165,45,2,1
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,27.22890376663588,4.008440061250109,45,3,1
4,1,1.0,1000.0,[4],1,27.22890376663588,7.414160846223598,45,0,9
5,1,1.0,1000.0,[5],2,27.22890376663588,8.930350965979867,45,0,3
6,1,1.0,1000.0,[6],2,27.22890376663588,8.924410008349358,45,0,4
7,1,1.0,1000.0,[7],0,27.22890376663588,0.03905426513084287,45,2,2
8,1,1.0,1000.0,[8],1,27.22890376663588,7.209515882557007,45,0,7
9,1,1.0,1000.0,[9],2,27.22890376663588,8.345562845507022,45,0,3
10,1,1.0,1000.0,[10],1,27.22890376663588,7.105774481579909,45,0,8
11,1,1.0,1000.0,[11],2,27.22890376663588,7.907253208510933,45,0,6
12,1,1.0,1000.0,[12],0,27.22890376663588,0.8448773388481298,45,5,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,27.22890376663588,3.9993479029236867,45,4,1
16,1,1.0,1000.0,[16],0,27.22890376663588,1.3966743078981352,45,4,2
17,1,1.0,1000.0,[17],0,27.22890376663588,0.09981410249917194,45,4,4
18,1,1.0,1000.0,[18],1,27.22890376663588,7.54183657489797,45,0,5
19,1,1.0,1000.0,[19],2,27.22890376663588,7.764597207461416,45,0,4
20,1,1.0,1000.0,[20],1,27.22890376663588,6.807022464959272,45,0,6
21,1,1.0,1000.0,[21],1,27.22890376663588,8.07792410880262,45,0,8
22,1,1.0,1000.0,[22],0,27.22890376663588,5.0227714158828025,45,1,3
23,1,1.0,1000.0,[23],0,27.22890376663588,0.01932346187637176,45,5,3
24,1,1.0,1000.0,[24],2,27.22890376663588,8.453077276609093,45,0,4
25,1,1.0,1000.0,[25],1,27.22890376663588,8.237646491665789,45,0,4
26,1,1.0,1000.0,[26],2,27.22890376663588,10.0,45,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,27.22890376663588,8.032474095270992,45,0,4
29,1,1.0,1000.0,[29],0,27.22890376663588,1.2773249846454162,45,2,3
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,27.22890376663588,7.123410327970332,45,0,10
33,1,1.0,1000.0,[33],0,27.22890376663588,0.5471963984852369,45,1,2
34,1,1.0,1000.0,[34],1,27.22890376663588,7.915204926282881,45,0,6
