name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,57.818313698832945,0.9687180342419639,90,4,3
4,1,1.0,1000.0,[4],1,57.818313698832945,2.36116579616541,90,0,11
5,1,1.0,1000.0,[5],2,57.818313698832945,7.470607619311327,90,0,6
6,1,1.0,1000.0,[6],2,57.818313698832945,5.919765751185755,90,0,9
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,57.818313698832945,2.817603370801111,90,0,11
9,1,1.0,1000.0,[9],2,57.818313698832945,6.337538789646104,90,0,4
10,1,1.0,1000.0,[10],1,57.818313698832945,2.3050138413086065,90,0,12
11,1,1.0,1000.0,[11],2,57.818313698832945,5.0444590008449985,90,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,57.818313698832945,3.690191539011093,90,0,10
19,1,1.0,1000.0,[19],2,57.818313698832945,6.033367028724594,90,0,4
20,1,1.0,1000.0,[20],1,57.818313698832945,2.22075355845001,90,0,11
21,1,1.0,1000.0,[21],1,57.818313698832945,1.873791735820329,90,0,16
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,57.818313698832945,5.974751098674712,90,0,7
25,1,1.0,1000.0,[25],1,57.818313698832945,4.798472576654759,90,0,7
26,1,1.0,1000.0,[26],2,57.818313698832945,9.767876936810955,90,0,2
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,57.818313698832945,5.599680962214879,90,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,57.818313698832945,1.1329791979157195,90,0,14
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,57.818313698832945,2.9288489487337017,90,0,13
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,57.818313698832945,3.3276751952802877,90,0,11
