name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,1,1.0,1000.0,[1],0,28.29998032785828,3.7932529529725936,47,2,1
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,28.29998032785828,3.9829819111239257,47,3,1
4,1,1.0,1000.0,[4],1,28.29998032785828,7.232988255708216,47,0,8
5,1,1.0,1000.0,[5],2,28.29998032785828,8.842131181475958,47,0,3
6,1,1.0,1000.0,[6],2,28.29998032785828,8.789514721071642,47,0,5
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,28.29998032785828,7.009124423751092,47,0,7
9,1,1.0,1000.0,[9],2,28.29998032785828,8.25189288775818,47,0,3
10,1,1.0,1000.0,[10],1,28.29998032785828,6.8723497102761435,47,0,8
11,1,1.0,1000.0,[11],2,28.29998032785828,7.73341661535049,47,0,6
12,1,1.0,1000.0,[12],0,28.29998032785828,0.7870224203332151,47,6,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,28.29998032785828,3.97390740875276,47,4,1
16,1,1.0,1000.0,[16],0,28.29998032785828,1.3352636886316278,47,4,2
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,28.29998032785828,7.380986119713107,47,0,5
19,1,1.0,1000.0,[19],2,28.29998032785828,7.655637886376411,47,0,4
20,1,1.0,1000.0,[20],1,28.29998032785828,6.640789789482498,47,0,7
21,1,1.0,1000.0,[21],1,28.29998032785828,7.899546550794041,47,0,7
22,1,1.0,1000.0,[22],0,28.29998032785828,2.8315236395982195,47,1,3
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,28.29998032785828,8.325874062912417,47,0,5
25,1,1.0,1000.0,[25],1,28.29998032785828,8.101671003045116,47,0,4
26,1,1.0,1000.0,[26],2,28.29998032785828,10.0,47,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,28.29998032785828,7.908653294779735,47,0,4
29,1,1.0,1000.0,[29],0,28.29998032785828,1.1847753461084918,47,2,3
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,28.29998032785828,6.850395439845498,47,0,10
33,1,1.0,1000.0,[33],0,28.29998032785828,0.4823925437182001,47,2,3
34,1,1.0,1000.0,[34],1,28.29998032785828,7.717584784185069,47,0,7
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
