name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,25.672600454296028,0.17817041517497584,42,2,2
1,1,1.0,1000.0,[1],0,25.672600454296028,5.131242721158994,42,2,1
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,25.672600454296028,4.048227662880873,42,3,1
4,1,1.0,1000.0,[4],1,25.672600454296028,7.688252766725457,42,0,8
5,1,1.0,1000.0,[5],2,25.672600454296028,9.0669846711439,42,0,3
6,1,1.0,1000.0,[6],2,25.672600454296028,9.118928942917734,42,0,4
7,1,1.0,1000.0,[7],0,25.672600454296028,0.28253458346146737,42,2,2
8,1,1.0,1000.0,[8],1,25.672600454296028,7.4903072591856965,42,0,6
9,1,1.0,1000.0,[9],2,25.672600454296028,8.48851311464015,42,0,3
10,1,1.0,1000.0,[10],1,25.672600454296028,7.464094978693244,42,0,8
11,1,1.0,1000.0,[11],2,25.672600454296028,8.175971367462703,42,0,6
12,1,1.0,1000.0,[12],0,25.672600454296028,1.4987783110652189,42,5,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,1,1.0,1000.0,[14],0,25.672600454296028,0.08856629272421153,42,2,2
15,1,1.0,1000.0,[15],0,25.672600454296028,4.0391080383863125,42,4,1
16,1,1.0,1000.0,[16],0,25.672600454296028,1.4840848150102035,42,4,2
17,1,1.0,1000.0,[17],0,25.672600454296028,0.2904175768770153,42,4,3
18,1,1.0,1000.0,[18],1,25.672600454296028,7.78909641605647,42,0,5
19,1,1.0,1000.0,[19],2,25.672600454296028,7.93394227084978,42,0,4
20,1,1.0,1000.0,[20],1,25.672600454296028,7.06809901739282,42,0,7
21,1,1.0,1000.0,[21],1,25.672600454296028,8.365633419501428,42,0,8
22,1,1.0,1000.0,[22],0,25.672600454296028,5.137999519102686,42,1,2
23,1,1.0,1000.0,[23],0,25.672600454296028,0.16021311109359934,42,5,3
24,1,1.0,1000.0,[24],2,25.672600454296028,8.648887763577104,42,0,4
25,1,1.0,1000.0,[25],1,25.672600454296028,8.445820636753734,42,0,4
26,1,1.0,1000.0,[26],2,25.672600454296028,10.0,42,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,25.672600454296028,8.223293969505113,42,0,4
29,1,1.0,1000.0,[29],0,25.672600454296028,1.4205686541753273,42,2,3
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,1,1.0,1000.0,[31],0,25.672600454296028,0.024522173290382983,42,2,3
32,1,1.0,1000.0,[32],1,25.672600454296028,7.47035018889551,42,0,10
