name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,1,1.0,1000.0,[1],0,41.85278833948448,0.162869602762307,69,2,3
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,41.85278833948448,3.2934800646763773,69,4,1
4,1,1.0,1000.0,[4],1,41.85278833948448,4.949427319190876,69,0,11
5,1,1.0,1000.0,[5],2,41.85278833948448,8.049240980859693,69,0,3
6,1,1.0,1000.0,[6],2,41.85278833948448,7.247519234571302,69,0,6
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,41.85278833948448,4.6766774250930565,69,0,10
9,1,1.0,1000.0,[9],2,41.85278833948448,7.242991885502193,69,0,4
10,1,1.0,1000.0,[10],1,41.85278833948448,4.395290680157257,69,0,10
11,1,1.0,1000.0,[11],2,41.85278833948448,6.118657450597348,69,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,41.85278833948448,0.7226441465042377,69,4,3
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,41.85278833948448,5.576886305615649,69,0,7
19,1,1.0,1000.0,[19],2,41.85278833948448,6.660271912221095,69,0,4
20,1,1.0,1000.0,[20],1,41.85278833948448,4.315717092887332,69,0,10
21,1,1.0,1000.0,[21],1,41.85278833948448,5.5511327679711036,69,0,13
22,1,1.0,1000.0,[22],0,41.85278833948448,0.14778970317603843,69,1,5
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,41.85278833948448,6.8966984347981715,69,0,5
25,1,1.0,1000.0,[25],1,41.85278833948448,6.401571726781253,69,0,7
26,1,1.0,1000.0,[26],2,41.85278833948448,9.947312505331997,69,0,1
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,41.85278833948448,6.586674131424261,69,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,41.85278833948448,3.7463348103613088,69,0,12
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,41.85278833948448,5.352917437125894,69,0,12
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,41.85278833948448,5.427858553037351,69,0,12
37,1,1.0,1000.0,[37],1,41.85278833948448,5.712652925783317,69,0,11
38,1,1.0,1000.0,[38],2,41.85278833948448,8.805140624815053,69,0,3
39,1,1.0,1000.0,[39],1,41.85278833948448,5.591095001437403,69,0,7
40,1,1.0,1000.0,[40],2,41.85278833948448,9.549043034621612,69,0,3
41,0,1.0,1000.0,,0,0.0,0.0,0,0,0
42,1,1.0,1000.0,[42],2,41.85278833948448,9.556618417448073,69,0,3
43,1,1.0,1000.0,[43],2,41.85278833948448,8.523038254985178,69,0,5
44,1,1.0,1000.0,[44],1,41.85278833948448,4.656813495434,69,0,10
45,1,1.0,1000.0,[45],1,41.85278833948448,6.175682434799755,69,0,6
46,1,1.0,1000.0,[46],1,41.85278833948448,6.001901346627329,69,0,7
47,1,1.0,1000.0,[47],1,41.85278833948448,6.388917910841064,69,0,5
48,1,1.0,1000.0,[48],1,41.85278833948448,3.4282779270412798,69,0,10
49,1,1.0,1000.0,[49],1,41.85278833948448,6.001232828086699,69,0,6
50,0,1.0,1000.0,,0,0.0,0.0,0,0,0
51,1,1.0,1000.0,[51],2,41.85278833948448,4.202559004216556,69,0,8
52,1,1.0,1000.0,[52],1,41.85278833948448,7.408115748363517,69,0,6
53,1,1.0,1000.0,[53],2,41.85278833948448,9.808619326770103,69,0,2
54,0,1.0,1000.0,,0,0.0,0.0,0,0,0
