lbf,mlb,lbob,mlst,dtrange,pd,belong_to
1,6.4000000000000075,33.300522236239544,0.0,138.527266864,274.9874717415898,9
1,9.789999999999983,48.28315664790695,0.0,175.589465854,396.43279573555867,5
1,10.779999999999962,34.11295807271177,0.0,113.575330482,447.8891920337837,57
1,6.70000000000001,52.102312257256855,0.0,199.084042211,251.81509929075952,24
1,7.060000000000013,38.94896149078533,0.0,190.11030493,256.1642515069967,43
1,12.24999999999993,39.91730286312112,6.865970900813299,474.038338071,564.2653499227597,5
1,12.24999999999993,12.486816871972511,3.6697762343093934,499.888356306,564.2653499227597,6
1,5.770000000000002,53.96821059105447,0.0,139.794795811,262.2977859692785,57
1,6.850000000000011,35.55213439288772,0.0,235.183484599,277.6305040909946,19
1,12.24999999999993,53.252816521329734,5.472814570563984,400.723269044,564.2653499227597,9
1,7.390000000000016,24.248913674602086,0.0,187.524703457,281.77841018925676,38
1,12.24999999999993,31.31665467566865,3.982100623667691,477.24080919,564.2653499227597,11
1,8.200000000000017,54.693926129535996,0.0,139.214091256,309.9953519973268,43
1,6.070000000000005,44.96103551009615,0.0,112.567911225,292.8983762413631,92
1,1.9300000000000008,25.919751764054425,0.0,132.427387978,382.707810489665,28
1,8.590000000000009,21.066395557974193,0.0,168.821363327,325.71043774319537,99
1,10.479999999999968,25.050859443513065,0.0,147.194546527,438.5849131794071,42
1,10.329999999999972,24.086484760664465,0.0,127.952226478,420.67177261165637,38
1,6.610000000000009,20.760265825274043,0.0,267.927146597,252.70505434580443,88
1,12.24999999999993,38.35037622142123,5.570266777452384,565.544265689,564.2653499227597,19
1,7.990000000000021,19.938429061990355,0.0,203.160174362,320.2030023146133,99
1,9.069999999999999,40.10863839817441,0.0,195.994991417,369.31599937241873,88
1,2.949999999999995,33.27797550575371,0.0,198.98025208,299.82347876768023,51
1,8.05000000000002,34.044624749981665,0.0,128.026604286,313.71169697593143,85
1,12.24999999999993,18.265396297053105,5.101194549443988,366.132803807,564.2653499227597,24
1,1.4200000000000004,48.88604534107867,0.0,343.820647908,162.05933067391805,79
1,12.24999999999993,36.625169767270435,9.437380392529544,579.818518788,564.2653499227597,26
1,11.049999999999956,29.21922567333698,0.0,84.4752737882,464.58143948581954,77
1,12.24999999999993,27.12177622932984,4.3590159245128115,444.168238314,564.2653499227597,28
1,8.470000000000011,43.19030870144401,0.0,132.924412042,324.96135497073294,90
1,11.589999999999945,26.511079940536703,0.0,99.7213480203,511.80495910263744,19
1,5.740000000000002,34.1146433408598,0.0,146.281199375,282.6929619920541,24
1,8.53000000000001,26.121273457755386,0.0,175.998085915,333.0559210492821,99
1,6.70000000000001,38.02324631607446,0.0,139.095627866,277.75125176177954,90
1,3.519999999999991,36.69527350126977,0.0,210.670503579,257.1123443294564,77
1,4.659999999999993,35.97511644745879,0.0,112.756737254,277.0558346207772,28
1,7.690000000000018,41.27581469998385,0.0,283.853619584,335.6475238352042,77
1,7.480000000000016,29.047193386110905,0.0,202.545509321,292.9475697368682,51
1,12.24999999999993,35.25460485041251,8.058393683200375,350.489053249,564.2653499227597,38
1,6.1600000000000055,45.2997693375573,0.0,193.375355674,264.5673949664408,24
1,12.24999999999993,42.73088046862282,7.3129611618031,338.218441952,564.2653499227597,40
1,9.01,39.636505196852525,0.0,69.7854408392,343.5609684075762,42
1,12.24999999999993,52.04199196506907,8.530707535578296,622.94796375,564.2653499227597,42
1,12.24999999999993,20.258150685899754,7.181975870816153,352.801210444,564.2653499227597,43
1,5.860000000000003,38.23590104049529,0.0,218.215253596,214.70755120415043,19
1,7.360000000000015,41.26697022995021,0.0,212.580281714,302.8600590811248,5
1,6.340000000000007,27.6961489325309,0.0,248.611289882,256.743393113169,55
1,6.73000000000001,22.35354658131089,0.0,270.823392683,276.8858934544872,87
1,9.189999999999996,34.31436503240869,0.0,168.061230166,368.75921844602135,26
1,7.93000000000002,41.721432501846124,0.0,308.159006861,319.79603794270827,79
1,10.719999999999963,18.686124583065112,0.0,115.384944339,448.62933053433613,99
1,12.24999999999993,53.12662977692759,1.2653143722449158,412.871429466,564.2653499227597,51
1,5.650000000000001,53.15025298153553,0.0,372.588708146,312.42819395684637,28
1,12.24999999999993,51.94999120445313,9.205544665629713,673.981773249,564.2653499227597,53
1,10.41999999999997,20.90302228893222,0.0,101.161474354,425.5329843947408,26
1,12.24999999999993,17.444591388266993,6.550734626517772,430.15843442,564.2653499227597,55
1,8.890000000000002,31.385565801053712,0.0,194.009285611,365.7002774528015,24
1,12.24999999999993,39.55709508548319,2.609204499286235,437.704105606,564.2653499227597,57
1,7.90000000000002,40.7805525845189,0.0,395.894052994,333.50984284871447,11
1,8.98,16.569857657939867,0.0,181.094218396,367.8782076628863,40
1,10.299999999999972,39.40975392009352,0.0,55.9347248453,405.6588122107227,51
1,10.779999999999962,20.05799619294797,0.0,94.6210012103,447.8891920337837,11
1,5.650000000000001,43.022688865357594,0.0,241.447809643,223.6294624343746,68
1,12.24999999999993,38.94698427389594,9.16242652800128,677.569574137,564.2653499227597,63
1,7.360000000000015,20.843195476651935,0.0,86.372370048,297.4264138958003,26
1,5.710000000000002,30.299451675089156,0.0,76.0639514026,272.60158720959754,55
1,8.260000000000016,41.53787876049699,0.0,100.814029905,315.5273841736613,26
1,5.770000000000002,48.74581559878037,0.0,249.161847275,238.32042904654824,40
1,12.24999999999993,50.50732287451139,6.711561386357382,495.471519731,564.2653499227597,68
1,4.32999999999999,27.003663116026246,0.0,212.085895042,263.109478645111,51
1,7.840000000000019,21.158963424105554,0.0,110.125328611,314.8856326641187,11
1,10.359999999999971,17.641747045271465,0.0,120.013735734,417.96165822292653,88
1,5.860000000000003,26.1344163775454,0.0,95.2209633234,281.5592755274617,68
1,8.140000000000018,23.199292060203657,0.0,84.7249413109,325.02396487410283,26
1,7.150000000000014,34.95992263649294,0.0,149.348714026,289.738812189156,9
1,7.180000000000014,31.668905984655563,0.0,96.0565602312,299.49030463903256,11
1,7.480000000000016,47.39788670835431,0.0,205.825159527,303.80367976762966,28
1,12.24999999999993,29.08413775292146,6.495047739746906,423.215390714,564.2653499227597,77
1,6.820000000000011,30.100168187593866,0.0,223.043543575,266.9980008579831,6
1,12.24999999999993,23.705310189516617,5.204987528394669,389.908088282,564.2653499227597,79
1,8.320000000000014,22.653582895228855,0.0,240.38979501,330.17362942628483,63
1,10.089999999999977,22.998536300590796,0.0,111.929285588,400.85797426303077,38
1,7.390000000000016,27.34801663934828,0.0,294.075807919,299.07215992724014,55
1,6.73000000000001,30.509296193725007,0.0,80.9534336842,252.71847075366952,42
1,4.449999999999991,35.42312385209192,0.0,250.557577432,241.6901834886403,92
1,12.24999999999993,31.147590510178986,6.019244544132917,382.844665705,564.2653499227597,85
1,6.580000000000009,37.730317160329285,0.0,233.020258821,261.27590290356113,11
1,12.24999999999993,39.08505756560387,6.778161985882167,404.758949352,564.2653499227597,87
1,12.24999999999993,41.46484982636022,8.245731249470454,548.958890691,564.2653499227597,88
1,7.90000000000002,26.036222454859356,0.0,167.785975632,307.276293336687,88
1,12.24999999999993,23.0703151484345,8.441566218361547,340.271485048,564.2653499227597,90
