lbf,mlb,lbob,mlst,dtrange,pd,belong_to
1,2.289999999999999,47.25052223623875,0.0,138.527266864,43.43368839957685,95.0
1,1.4200000000000004,62.233156647906156,0.0,175.589465854,47.69339789671393,5.0
1,2.4099999999999984,48.06295807271098,0.0,113.575330482,37.38736058841743,57.0
1,3.879999999999989,63.002312257256236,0.5321321555753022,172.470496729,62.055662516195035,3.0
1,3.879999999999989,49.748961490784716,1.80128233302217,174.019359708,62.055662516195035,4.0
1,3.879999999999989,53.86730286312033,7.334848013172647,185.44160284,62.055662516195035,5.0
1,3.879999999999989,26.43681687197271,5.609419996851005,177.719837048,62.055662516195035,6.0
1,2.0500000000000007,67.91821059105368,0.0,139.794795811,39.57870720636722,52.0
1,3.879999999999989,48.60213439288698,2.3813897259642838,194.683113861,62.055662516195035,8.0
1,3.879999999999989,67.20281652132894,6.1725550425118865,168.802632995,62.055662516195035,9.0
1,3.879999999999989,35.99891367460197,1.8588371434056228,166.789583309,62.055662516195035,10.0
1,3.879999999999989,45.26665467566791,4.848777900632231,181.42715808,62.055662516195035,11.0
1,1.5400000000000005,68.6439261295352,0.0,139.214091256,45.53782836640414,37.0
1,2.9799999999999947,58.91103551009536,0.0,112.567911225,46.36517351807907,67.0
1,2.2599999999999993,39.869751764054065,0.0,132.427387978,41.87067688330451,52.0
1,0,34.31639555797422,0,168.821363327,52.16776991969099,
1,2.1100000000000003,39.000859443512766,0.0,147.194546527,46.79897070571404,42.0
1,1.9600000000000009,38.03648476066424,0.0,127.952226478,38.243774623799844,38.0
1,3.879999999999989,31.7602658252742,3.2358702627555815,225.467317726,62.055662516195035,18.0
1,3.879999999999989,52.300376221420436,5.9306474185124225,234.751914001,62.055662516195035,19.0
1,3.879999999999989,32.88842906199048,1.7866102976525824,174.884143756,62.055662516195035,20.0
1,3.879999999999989,53.85863839817363,1.0743626173666854,192.174400708,62.055662516195035,21.0
1,1.4800000000000004,47.227975505752916,0.0,198.98025208,47.62855192536644,82.0
1,2.469999999999998,47.99462474998087,0.0,128.026604286,46.0744846810041,4.0
