lbf,mlb,lbob,mlst,dtrange,pd,belong_to
1,2.3799999999999986,40.00052223623916,0.0,138.527266864,143.89798656066478,9.0
1,5.770000000000002,54.98315664790657,0.0,175.589465854,163.7676866087279,5.0
1,6.7600000000000104,40.81295807271139,0.0,113.575330482,185.5604051174409,57.0
1,2.6799999999999966,58.802312257256474,0.0,199.084042211,111.7366208402853,24.0
1,3.0399999999999943,45.64896149078495,0.0,190.11030493,105.29898113306342,43.0
1,8.230000000000016,46.61730286312074,6.865970900813299,343.660377542,257.8904959856268,5.0
1,8.230000000000016,19.186816871972606,3.6697762343093934,331.930391443,257.8904959856268,6.0
1,1.7500000000000007,60.66821059105409,0.0,139.794795811,150.08518665440667,57.0
1,2.8299999999999956,42.25213439288734,0.0,235.183484599,133.05752900574578,19.0
1,8.230000000000016,59.95281652132935,5.472814570563984,276.627864579,257.8904959856268,9.0
1,3.369999999999992,30.94891367460218,0.0,187.524703457,121.0252472188194,38.0
1,8.230000000000016,38.01665467566832,3.982100623667691,350.426736172,257.8904959856268,11.0
1,4.179999999999989,61.393926129535615,0.0,139.214091256,124.97190719910657,43.0
1,2.0500000000000007,51.66103551009577,0.0,112.567911225,171.69678365694216,92.0
1,6.610000000000009,32.61975176405448,0.0,132.427387978,185.18027356126595,
1,4.569999999999992,27.76639555797429,0.0,168.821363327,129.00130169456116,99.0
1,6.460000000000008,31.75085944351316,0.0,147.194546527,185.24511953261342,42.0
1,6.310000000000007,30.78648476066456,0.0,127.952226478,171.82647559963718,38.0
1,2.589999999999997,27.46026582527414,0.0,267.927146597,115.32327387619496,88.0
1,8.230000000000016,45.05037622142085,5.570266777452384,443.092586584,257.8904959856268,19.0
1,3.969999999999988,26.63842906199045,0.0,203.160174362,141.47185280507745,99.0
1,5.049999999999996,46.80863839817403,0.0,195.994991417,158.22447409250586,88.0
1,5.830000000000003,39.97797550575333,0.0,198.98025208,165.6482197778052,
1,4.029999999999988,40.744624749981284,0.0,128.026604286,133.18274881248576,85.0
1,8.230000000000016,24.9653962970532,5.101194549443988,268.91876412,257.8904959856268,24.0
1,0,49.58604534107863,0,343.820647908,158.31838894756092,
1,8.230000000000016,43.325169767270054,9.437380392529544,451.019890077,257.8904959856268,26.0
1,7.030000000000013,35.9192256733368,0.0,84.4752737882,194.1625586268826,77.0
1,8.230000000000016,33.82177622932981,4.3590159245128115,367.983271176,257.8904959856268,28.0
1,4.449999999999991,49.89030870144363,0.0,132.924412042,131.84781622991838,90.0
1,7.570000000000017,33.21107994053671,0.0,99.7213480203,225.20589035851225,19.0
1,1.7200000000000006,40.81464334085942,0.0,146.281199375,171.3792620041372,24.0
1,4.509999999999992,32.821273457755424,0.0,175.998085915,138.14458365455775,99.0
1,2.6799999999999966,44.72324631607408,0.0,139.095627866,137.67277331130535,90.0
1,4.2399999999999896,43.395273501269386,0.0,210.670503579,159.32238346945823,
1,6.550000000000009,42.67511644745841,0.0,112.756737254,182.2443163068087,
1,3.66999999999999,47.97581469998347,0.0,283.853619584,165.90536759521763,77.0
1,3.4599999999999915,35.74719338611074,0.0,202.545509321,129.4977087855661,51.0
1,8.230000000000016,41.95460485041213,8.058393683200375,286.909277896,257.8904959856268,38.0
1,2.14,51.99976933755692,0.0,193.375355674,140.66910440115507,24.0
1,8.230000000000016,49.43088046862244,7.3129611618031,260.070059329,257.8904959856268,40.0
1,4.989999999999996,46.336505196852144,0.0,69.7854408392,134.26724178157318,42.0
1,8.230000000000016,58.74199196506869,8.530707535578296,490.848582001,257.8904959856268,42.0
1,8.230000000000016,26.95815068589985,7.181975870816153,280.42382229,257.8904959856268,43.0
1,1.8400000000000007,44.93590104049491,0.0,218.215253596,99.79825390841393,19.0
1,3.3399999999999923,47.96697022994983,0.0,212.580281714,143.00579543764232,5.0
1,2.319999999999999,34.39614893253083,0.0,248.611289882,127.45170658615382,55.0
1,2.7099999999999964,29.053546581310986,0.0,270.823392683,135.90851567705803,87.0
1,5.169999999999997,41.01436503240831,0.0,168.061230166,154.07209585828875,26.0
1,3.9099999999999886,48.42143250184574,0.0,308.159006861,142.8626870870823,79.0
1,6.70000000000001,25.386124583065207,0.0,115.384944339,188.09834227190316,99.0
1,8.230000000000016,59.826629776927206,1.2653143722449158,310.181787699,257.8904959856268,51.0
1,1.6300000000000006,59.85025298153515,0.0,372.588708146,203.8111919497942,28.0
1,8.230000000000016,58.649991204452746,9.205544665629713,538.978041904,257.8904959856268,53.0
1,6.4000000000000075,27.603022288932316,0.0,101.161474354,173.99098940185698,26.0
1,8.230000000000016,24.144591388267088,6.550734626517772,322.693063508,257.8904959856268,55.0
1,4.869999999999995,38.08556580105338,0.0,194.009285611,160.00214813461812,24.0
1,8.230000000000016,46.25709508548281,2.609204499286235,316.099006732,257.8904959856268,57.0
1,3.879999999999989,47.48055258451852,0.0,395.894052994,157.47539132004343,11.0
1,4.9599999999999955,23.269857657939962,0.0,181.094218396,159.48338036383822,40.0
1,6.2800000000000065,46.10975392009314,0.0,55.9347248453,157.71241452565846,51.0
1,6.7600000000000104,26.757996192948067,0.0,94.6210012103,185.5604051174409,11.0
1,1.6300000000000006,49.72268886535721,0.0,241.447809643,115.01246042732248,68.0
1,8.230000000000016,45.64698427389556,9.16242652800128,543.381910971,257.8904959856268,63.0
1,3.3399999999999923,27.54319547665203,0.0,86.372370048,137.57215025231787,26.0
1,1.6900000000000006,36.9994516750889,0.0,76.0639514026,162.18678654863555,55.0
1,4.2399999999999896,48.237878760496606,0.0,100.814029905,128.7061407215312,26.0
1,1.7500000000000007,55.44581559877999,0.0,249.161847275,126.10782973167643,40.0
1,8.230000000000016,57.20732287451101,6.711561386357382,383.008781792,257.8904959856268,68.0
1,5.740000000000002,33.70366311602622,0.0,212.085895042,166.11779405308013,
1,3.819999999999989,27.85896342410565,0.0,110.125328611,140.64897978935753,11.0
1,6.340000000000007,24.34174704527156,0.0,120.013735734,168.2174618839525,88.0
1,1.8400000000000007,32.83441637754544,0.0,95.2209633234,166.64997823172513,68.0
1,4.119999999999989,29.899292060203752,0.0,84.7249413109,141.7983187297924,26.0
1,3.1299999999999937,41.65992263649256,0.0,149.348714026,136.17684383435798,9.0
1,3.1599999999999935,38.36890598465521,0.0,96.0565602312,145.02943695727964,11.0
1,3.4599999999999915,54.097886708353926,0.0,205.825159527,140.35381881632756,28.0
1,8.230000000000016,35.78413775292129,6.495047739746906,325.652441697,257.8904959856268,77.0
1,2.799999999999996,36.80016818759362,0.0,223.043543575,123.32392509968923,6.0
1,8.230000000000016,30.40531018951671,5.204987528394669,304.226139874,257.8904959856268,79.0
1,4.29999999999999,29.35358289522895,0.0,240.38979501,141.5545873202449,63.0
1,6.070000000000005,29.69853630059089,0.0,111.929285588,159.20387186665084,38.0
1,3.369999999999992,34.04801663934823,0.0,294.075807919,138.3189969568028,55.0
1,2.7099999999999964,37.20929619372473,0.0,80.9534336842,111.74109297624038,42.0
1,4.209999999999989,42.12312385209154,0.0,250.557577432,152.9697143453813,
1,8.230000000000016,37.84759051017867,6.019244544132917,292.332692161,257.8904959856268,85.0
1,2.5599999999999974,44.430317160328904,0.0,233.020258821,124.79302176090656,11.0
1,8.230000000000016,45.78505756560349,6.778161985882167,293.824843129,257.8904959856268,87.0
1,8.230000000000016,48.16484982635984,8.245731249470454,422.265148883,257.8904959856268,88.0
1,3.879999999999989,32.7362224548594,0.0,167.785975632,131.24184180801598,88.0
1,8.230000000000016,29.770315148434594,8.441566218361547,273.144750141,257.8904959856268,90.0
1,2.17,43.2129373659937,0.0,90.3343857109,164.98634365646527,19.0
1,8.230000000000016,27.585175762835764,6.416867832091231,364.308764446,257.8904959856268,92.0
1,2.14,45.22067227445394,0.0,222.353292671,143.02815611741732,28.0
1,1.2400000000000002,38.87114328241184,0.0,176.748207387,70.24637951777676,92.0
1,2.8899999999999952,35.272208205961014,0.0,249.833657812,140.84128163542258,5.0
1,7.210000000000014,47.25662302104752,0.0,80.623930496,206.15235512223651,28.0
1,4.2399999999999896,30.277229687589372,0.0,231.383449663,139.6516934713926,55.0
1,6.370000000000007,41.620204725858244,0.0,111.875432006,178.56822055179902,68.0
1,8.230000000000016,32.40907259329005,5.997405500153126,283.382062425,257.8904959856268,99.0
0.0,3.4899999999999913,35.68568471836135,0.0,0.0,0.0,55.0
0.0,2.769999999999996,61.7413927583342,0.0,0.0,0.0,11.0
0.0,8.140000000000018,57.86124612375339,0.0,0.0,0.0,90.0
0.0,4.209999999999989,25.988557821063818,0.0,0.0,0.0,19.0
