name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,70.10550723519425,0.20300854532835322,104,4,3
4,1,1.0,1000.0,[4],1,70.10550723519425,0.7931184451204388,104,0,11
5,1,1.0,1000.0,[5],2,70.10550723519425,7.160224953262182,104,0,4
6,1,1.0,1000.0,[6],2,70.10550723519425,5.120603331916739,104,0,9
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,70.10550723519425,1.694946897232106,104,0,11
9,1,1.0,1000.0,[9],2,70.10550723519425,5.9239065385245,104,0,4
10,1,1.0,1000.0,[10],1,70.10550723519425,1.1552752118597247,104,0,10
11,1,1.0,1000.0,[11],2,70.10550723519425,4.507717375240271,104,0,7
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,70.10550723519425,2.3560274364470195,104,0,11
19,1,1.0,1000.0,[19],2,70.10550723519425,5.7890023869381775,104,0,4
20,1,1.0,1000.0,[20],1,70.10550723519425,1.1215334267495327,104,0,10
21,0,1.0,1000.0,,1,0.0,0.0,0,0,0
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,70.10550723519425,5.516590158844566,104,0,6
25,1,1.0,1000.0,[25],1,70.10550723519425,3.959480938038585,104,0,8
26,1,1.0,1000.0,[26],2,70.10550723519425,9.69375566035893,104,0,2
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,70.10550723519425,5.189578918080836,104,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,0,1.0,1000.0,,1,0.0,0.0,0,0,0
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,70.10550723519425,1.700695900254855,104,0,13
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,70.10550723519425,2.35919432382529,104,0,10
37,1,1.0,1000.0,[37],1,70.10550723519425,2.082310871202202,104,0,15
