name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,56.170331599415604,1.0008487550299696,88,4,3
4,1,1.0,1000.0,[4],1,56.170331599415604,2.5994216281702434,88,0,11
5,1,1.0,1000.0,[5],2,56.170331599415604,7.524032555290686,88,0,5
6,1,1.0,1000.0,[6],2,56.170331599415604,6.052743034996344,88,0,9
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,56.170331599415604,3.0035816477743222,88,0,11
9,1,1.0,1000.0,[9],2,56.170331599415604,6.409040126016976,88,0,4
10,1,1.0,1000.0,[10],1,56.170331599415604,2.5001789656359,88,0,12
11,1,1.0,1000.0,[11],2,56.170331599415604,5.126657305512039,88,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,56.170331599415604,3.8830274089474988,88,0,10
19,1,1.0,1000.0,[19],2,56.170331599415604,6.079507013860449,88,0,4
20,1,1.0,1000.0,[20],1,56.170331599415604,2.4059856392401566,88,0,11
21,1,1.0,1000.0,[21],1,56.170331599415604,2.2196312449541824,88,0,16
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,56.170331599415604,6.0613155261705,88,0,7
25,1,1.0,1000.0,[25],1,56.170331599415604,4.931036443358257,88,0,7
26,1,1.0,1000.0,[26],2,56.170331599415604,9.779677654112358,88,0,2
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,56.170331599415604,5.674515033992375,88,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,56.170331599415604,1.3703496576761183,88,0,14
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,56.170331599415604,3.128822348560634,88,0,13
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,56.170331599415604,3.49275131590952,88,0,11
