name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,13.430128277484677,10.0,12,1,0
1,1,1.0,1000.0,[1],0,13.430128277484677,10.0,12,1,0
2,1,1.0,1000.0,[2],0,13.430128277484677,3.6708485073393815,12,0,2
3,1,1.0,1000.0,[3],0,13.430128277484677,7.186673254020822,12,2,1
4,1,1.0,1000.0,[4],1,13.430128277484677,9.83439983598853,12,0,4
5,1,1.0,1000.0,[5],2,13.430128277484677,10.0,12,0,1
6,1,1.0,1000.0,[6],2,13.430128277484677,10.0,12,0,0
7,1,1.0,1000.0,[7],0,13.430128277484677,10.0,12,2,0
8,1,1.0,1000.0,[8],1,13.430128277484677,9.771271800912272,12,0,4
9,1,1.0,1000.0,[9],2,13.430128277484677,10.0,12,0,1
10,1,1.0,1000.0,[10],1,13.430128277484677,9.79341271698868,12,0,3
11,1,1.0,1000.0,[11],2,13.430128277484677,9.784271794804841,12,0,2
12,1,1.0,1000.0,[12],0,13.430128277484677,5.368832358344353,12,1,1
13,1,1.0,1000.0,[13],0,13.430128277484677,2.0638264372861173,12,1,2
14,1,1.0,1000.0,[14],0,13.430128277484677,10.0,12,2,0
15,1,1.0,1000.0,[15],0,13.430128277484677,9.884133535539457,12,3,1
16,1,1.0,1000.0,[16],0,13.430128277484677,10.0,12,1,0
17,1,1.0,1000.0,[17],0,13.430128277484677,10.0,12,1,0
18,1,1.0,1000.0,[18],1,13.430128277484677,9.52222616018853,12,0,4
19,1,1.0,1000.0,[19],2,13.430128277484677,9.785577268224827,12,0,3
20,1,1.0,1000.0,[20],1,13.430128277484677,9.473743790728838,12,0,6
21,1,1.0,1000.0,[21],1,13.430128277484677,9.922453417094196,12,0,1
22,1,1.0,1000.0,[22],0,13.430128277484677,10.0,12,1,0
23,1,1.0,1000.0,[23],0,13.430128277484677,6.635467071606796,12,1,1
24,1,1.0,1000.0,[24],2,13.430128277484677,9.861105542549529,12,0,2
25,1,1.0,1000.0,[25],1,13.430128277484677,9.866515917296253,12,0,2
26,1,1.0,1000.0,[26],2,13.430128277484677,10.0,12,0,0
27,1,1.0,1000.0,[27],0,13.430128277484677,0.2591836882994204,12,0,3
28,1,1.0,1000.0,[28],2,13.430128277484677,9.80442303204141,12,0,1
29,1,1.0,1000.0,[29],0,13.430128277484677,10.0,12,1,0
30,1,1.0,1000.0,[30],0,13.430128277484677,1.390294311789307,12,0,3
31,1,1.0,1000.0,[31],0,13.430128277484677,10.0,12,1,0
32,1,1.0,1000.0,[32],1,13.430128277484677,9.70521258417348,12,0,2
33,1,1.0,1000.0,[33],0,13.430128277484677,10.0,12,1,0
34,1,1.0,1000.0,[34],1,13.430128277484677,9.784992757424378,12,0,3
35,1,1.0,1000.0,[35],0,13.430128277484677,10.0,12,2,0
36,1,1.0,1000.0,[36],1,13.430128277484677,9.961379290761553,12,0,2
37,1,1.0,1000.0,[37],1,13.430128277484677,9.653504745294523,12,0,3
38,1,1.0,1000.0,[38],2,13.430128277484677,9.923466056296029,12,0,1
39,1,1.0,1000.0,[39],1,13.430128277484677,9.880780804222645,12,0,2
40,1,1.0,1000.0,[40],2,13.430128277484677,10.0,12,0,0
41,1,1.0,1000.0,[41],0,13.430128277484677,1.6886387748268705,12,1,2
42,1,1.0,1000.0,[42],2,13.430128277484677,10.0,12,0,0
43,1,1.0,1000.0,[43],2,13.430128277484677,10.0,12,0,0
44,1,1.0,1000.0,[44],1,13.430128277484677,9.600661904036373,12,0,4
45,1,1.0,1000.0,[45],1,13.430128277484677,9.940493052139425,12,0,2
46,1,1.0,1000.0,[46],1,13.430128277484677,9.64834617745757,12,0,3
47,1,1.0,1000.0,[47],1,13.430128277484677,9.700179844258562,12,0,3
48,1,1.0,1000.0,[48],1,13.430128277484677,9.704800446220194,12,0,6
49,1,1.0,1000.0,[49],1,13.430128277484677,9.839995203904545,12,0,2
50,1,1.0,1000.0,[50],0,13.430128277484677,7.691412866432831,12,1,1
51,1,1.0,1000.0,[51],2,13.430128277484677,9.745935800331756,12,0,2
52,1,1.0,1000.0,[52],1,13.430128277484677,9.91118117937484,12,0,2
53,1,1.0,1000.0,[53],2,13.430128277484677,10.0,12,0,0
54,1,1.0,1000.0,[54],0,13.430128277484677,4.544588264335486,12,1,1
55,1,1.0,1000.0,[55],2,13.430128277484677,10.0,12,0,0
56,1,1.0,1000.0,[56],1,13.430128277484677,9.796056600122387,12,0,3
57,1,1.0,1000.0,[57],2,13.430128277484677,10.0,12,0,0
58,1,1.0,1000.0,[58],1,13.430128277484677,9.876393178994823,12,0,3
59,1,1.0,1000.0,[59],1,13.430128277484677,9.409308035122496,12,0,5
