lbf,mlb,lbob,mlst,dtrange,pd,belong_to
1,1.4800000000000004,41.50052223623908,0.0,138.527266864,131.05177602992848,9.0
1,4.869999999999995,56.48315664790648,0.0,175.589465854,128.18066474681874,5.0
1,5.860000000000003,42.312958072711304,0.0,113.575330482,143.33226136235731,57.0
1,1.7800000000000007,60.30231225725639,0.0,199.084042211,96.8779491297992,24.0
1,2.14,47.14896149078486,0.0,190.11030493,88.02535600687756,43.0
1,7.330000000000015,48.117302863120656,6.865970900813299,312.426857054,205.80129244976905,5.0
1,7.330000000000015,20.686816871972628,3.6697762343093934,302.610081496,205.80129244976905,6.0
1,5.5,62.168210591054006,0.0,139.794795811,136.26628655345797,
1,1.9300000000000008,43.75213439288726,0.0,235.183484599,117.19262670538478,19.0
1,7.330000000000015,61.45281652132927,5.472814570563984,261.249396677,205.80129244976905,9.0
1,2.469999999999998,32.448913674602174,0.0,187.524703457,101.53791479490877,38.0
1,7.330000000000015,39.516654675668235,3.982100623667691,316.89387349,205.80129244976905,11.0
1,3.2799999999999927,62.89392612953553,0.0,139.214091256,100.05092958987147,43.0
1,1.1500000000000001,53.16103551009569,0.0,112.567911225,161.06428042393065,92.0
1,5.710000000000002,34.11975176405439,0.0,132.427387978,143.9583603960573,
1,3.66999999999999,29.26639555797431,0.0,168.821363327,101.46412455165131,99.0
1,5.5600000000000005,33.25085944351309,0.0,147.194546527,145.02943695727964,42.0
1,5.409999999999999,32.286484760664564,0.0,127.952226478,132.61702361417832,38.0
1,1.6900000000000006,28.96026582527416,0.0,267.927146597,101.06834051963381,88.0
1,7.330000000000015,46.55037622142076,5.570266777452384,407.54300832,205.80129244976905,19.0
1,3.069999999999994,28.138429061990472,0.0,203.160174362,117.95959802166722,99.0
1,4.149999999999989,48.30863839817395,0.0,195.994991417,127.46735906199629,88.0
1,4.929999999999995,41.47797550575324,0.0,198.98025208,129.6587056799461,
1,3.1299999999999937,42.2446247499812,0.0,128.026604286,109.26800179312559,85.0
1,7.330000000000015,26.46539629705322,5.101194549443988,248.467470115,205.80129244976905,24.0
1,0,49.58604534107863,0,343.820647908,158.31838894756092,
1,7.330000000000015,44.82516976726997,9.437380392529544,421.176490006,205.80129244976905,26.0
1,6.130000000000005,37.41922567333671,0.0,84.4752737882,150.12319981002418,77.0
1,7.330000000000015,35.32177622932972,4.3590159245128115,335.830146568,205.80129244976905,28.0
1,3.549999999999991,51.390308701443544,0.0,132.924412042,105.1156235589085,90.0
1,6.67000000000001,34.71107994053663,0.0,99.7213480203,177.54410141810413,19.0
1,6.010000000000004,42.314643340859334,0.0,146.281199375,155.99735038691614,
1,3.6099999999999905,34.32127345775534,0.0,175.998085915,111.00989874759787,99.0
1,1.7800000000000007,46.223246316074,0.0,139.095627866,122.81410160081926,90.0
1,3.3399999999999923,44.8952735012693,0.0,210.670503579,133.99891362427317,
1,5.650000000000001,44.17511644745832,0.0,112.756737254,141.42489537755003,
1,2.769999999999996,49.47581469998338,0.0,283.853619584,144.4055739915572,77.0
1,2.5599999999999974,37.24719338611065,0.0,202.545509321,109.40663800773052,51.0
1,7.330000000000015,43.454604850412046,8.058393683200375,272.594412618,205.80129244976905,38.0
1,1.2400000000000002,53.499769337556835,0.0,193.375355674,129.43286281421862,24.0
1,7.330000000000015,50.930880468622355,7.3129611618031,242.893944259,205.80129244976905,40.0
1,4.089999999999988,47.83650519685206,0.0,69.7854408392,103.91261898701359,42.0
1,7.330000000000015,60.24199196506861,8.530707535578296,449.818561296,205.80129244976905,42.0
1,7.330000000000015,28.45815068589987,7.181975870816153,266.981365849,205.80129244976905,43.0
1,0,46.33590104049483,0,218.215253596,91.00156248492975,
1,2.439999999999998,49.466970229949744,0.0,212.580281714,123.71970913170665,5.0
1,1.4200000000000004,35.89614893253074,0.0,248.611289882,115.00798829136748,55.0
1,1.8100000000000007,30.553546581311007,0.0,270.823392683,120.84859784859694,87.0
1,4.26999999999999,42.51436503240822,0.0,168.061230166,122.50999635587927,26.0
1,3.0099999999999945,49.92143250184566,0.0,308.159006861,119.75292453962204,79.0
1,5.8000000000000025,26.88612458306523,0.0,115.384944339,146.27269075276956,99.0
1,7.330000000000015,61.32662977692712,1.2653143722449158,284.804969285,205.80129244976905,51.0
1,0,60.90025298153509,0,372.588708146,197.7067263712198,
1,7.330000000000015,60.14999120445266,9.205544665629713,504.372109882,205.80129244976905,53.0
1,5.5,29.103022288932337,0.0,101.161474354,134.17779906247318,26.0
1,7.330000000000015,25.64459138826711,6.550734626517772,294.462032964,205.80129244976905,55.0
1,3.969999999999988,39.58556580105329,0.0,194.009285611,130.45250981195846,24.0
1,7.330000000000015,47.757095085482725,2.609204499286235,296.914632334,205.80129244976905,57.0
1,2.9799999999999947,48.980552584518435,0.0,395.894052994,134.56687489055813,11.0
1,4.059999999999988,24.769857657939983,0.0,181.094218396,129.33000368725362,40.0
1,5.379999999999999,47.609753920093056,0.0,55.9347248453,118.70420865817464,51.0
1,5.860000000000003,28.257996192948088,0.0,94.6210012103,143.33226136235731,11.0
1,0,50.77268886535715,0,241.447809643,108.90799484874805,
1,7.330000000000015,47.14698427389548,9.16242652800128,501.612310914,205.80129244976905,63.0
1,2.439999999999998,29.043195476652052,0.0,86.372370048,118.28606394638219,26.0
1,5.8000000000000025,38.499451675088814,0.0,76.0639514026,146.12734633423207,
1,3.3399999999999923,49.73787876049652,0.0,100.814029905,103.38267087634615,26.0
1,0,56.695815598779916,0,249.161847275,118.50519860817714,
1,7.330000000000015,58.70732287451092,6.711561386357382,342.025852739,205.80129244976905,68.0
1,4.8399999999999945,35.203663116026135,0.0,212.085895042,130.73201830914596,
1,2.919999999999995,29.35896342410567,0.0,110.125328611,118.14295559582222,11.0
1,5.4399999999999995,25.841747045271582,0.0,120.013735734,128.80676378051868,88.0
1,5.980000000000004,34.33441637754535,0.0,95.2209633234,155.17224130321873,
1,3.219999999999993,31.399292060203774,0.0,84.7249413109,117.27983335650728,26.0
1,2.2299999999999995,43.159922636492475,0.0,149.348714026,118.2994803542472,9.0
