name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,68.26969542566694,0.21818266722288948,102,4,3
4,1,1.0,1000.0,[4],1,68.26969542566694,1.0190059620861727,102,0,11
5,1,1.0,1000.0,[5],2,68.26969542566694,7.189972716730862,102,0,5
6,1,1.0,1000.0,[6],2,68.26969542566694,5.219434600221612,102,0,9
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,68.26969542566694,1.8423480710536861,102,0,10
9,1,1.0,1000.0,[9],2,68.26969542566694,5.973894295611408,102,0,4
10,1,1.0,1000.0,[10],1,68.26969542566694,1.2932614827193436,102,0,11
11,1,1.0,1000.0,[11],2,68.26969542566694,4.575159548770154,102,0,7
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,68.26969542566694,2.548638549459764,102,0,12
19,1,1.0,1000.0,[19],2,68.26969542566694,5.815729758055532,102,0,4
20,1,1.0,1000.0,[20],1,68.26969542566694,1.2649710152900555,102,0,10
21,0,1.0,1000.0,,1,0.0,0.0,0,0,0
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,68.26969542566694,5.5690677578934675,102,0,6
25,1,1.0,1000.0,[25],1,68.26969542566694,4.071606263438496,102,0,8
26,1,1.0,1000.0,[26],2,68.26969542566694,9.71667552183854,102,0,2
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,68.26969542566694,5.235931344333746,102,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,0,1.0,1000.0,,1,0.0,0.0,0,0,0
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,68.26969542566694,1.8627316398931268,102,0,13
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,68.26969542566694,2.4820345065469587,102,0,10
37,1,1.0,1000.0,[37],1,68.26969542566694,2.3067279695967904,102,0,15
