name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,19.6262726431366,2.083682877906767,29,2,2
1,1,1.0,1000.0,[1],0,19.6262726431366,10.0,29,2,0
2,1,1.0,1000.0,[2],0,19.6262726431366,0.009462026061203764,29,0,2
3,1,1.0,1000.0,[3],0,19.6262726431366,4.896747491549359,29,3,1
4,1,1.0,1000.0,[4],1,19.6262726431366,8.687190537377244,29,0,8
5,1,1.0,1000.0,[5],2,19.6262726431366,9.47372581312209,29,0,2
6,1,1.0,1000.0,[6],2,19.6262726431366,9.589548667338873,29,0,2
7,1,1.0,1000.0,[7],0,19.6262726431366,6.2366578689720935,29,2,1
8,1,1.0,1000.0,[8],1,19.6262726431366,8.607194366520185,29,0,5
9,1,1.0,1000.0,[9],2,19.6262726431366,9.141015226982708,29,0,3
10,1,1.0,1000.0,[10],1,19.6262726431366,8.748574064806114,29,0,6
11,1,1.0,1000.0,[11],2,19.6262726431366,9.165962844173842,29,0,4
12,1,1.0,1000.0,[12],0,19.6262726431366,2.845466677459132,29,5,2
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,1,1.0,1000.0,[14],0,19.6262726431366,5.937982204027054,29,2,1
15,1,1.0,1000.0,[15],0,19.6262726431366,6.978055461736261,29,4,1
16,1,1.0,1000.0,[16],0,19.6262726431366,4.491036140173763,29,4,1
17,1,1.0,1000.0,[17],0,19.6262726431366,3.756169567393964,29,2,2
18,1,1.0,1000.0,[18],1,19.6262726431366,8.622068153056082,29,0,3
19,1,1.0,1000.0,[19],2,19.6262726431366,8.746100781462415,29,0,4
20,1,1.0,1000.0,[20],1,19.6262726431366,8.19417686622046,29,0,5
21,1,1.0,1000.0,[21],1,19.6262726431366,9.407518837118367,29,0,5
22,1,1.0,1000.0,[22],0,19.6262726431366,5.553578254385406,29,1,2
23,1,1.0,1000.0,[23],0,19.6262726431366,0.7851620126081746,29,3,1
24,1,1.0,1000.0,[24],2,19.6262726431366,9.228953940064493,29,0,2
25,1,1.0,1000.0,[25],1,19.6262726431366,9.31545931344482,29,0,4
26,1,1.0,1000.0,[26],2,19.6262726431366,10.0,29,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,19.6262726431366,9.04219462386148,29,0,3
29,1,1.0,1000.0,[29],0,19.6262726431366,6.751673574309852,29,1,1
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,1,1.0,1000.0,[31],0,19.6262726431366,0.8150030332427286,29,2,1
32,1,1.0,1000.0,[32],1,19.6262726431366,8.739938676139563,29,0,6
33,1,1.0,1000.0,[33],0,19.6262726431366,10.0,29,1,0
34,1,1.0,1000.0,[34],1,19.6262726431366,9.15716126065231,29,0,4
35,1,1.0,1000.0,[35],0,19.6262726431366,3.821828954156048,29,2,4
36,1,1.0,1000.0,[36],1,19.6262726431366,9.079817112845017,29,0,5
37,1,1.0,1000.0,[37],1,19.6262726431366,8.942021685188058,29,0,6
38,1,1.0,1000.0,[38],2,19.6262726431366,9.626418971234553,29,0,1
39,1,1.0,1000.0,[39],1,19.6262726431366,8.758290261040338,29,0,5
40,1,1.0,1000.0,[40],2,19.6262726431366,10.0,29,0,0
41,0,1.0,1000.0,,0,0.0,0.0,0,0,0
42,1,1.0,1000.0,[42],2,19.6262726431366,10.0,29,0,0
43,1,1.0,1000.0,[43],2,19.6262726431366,9.761830779244713,29,0,1
44,1,1.0,1000.0,[44],1,19.6262726431366,8.244413822822315,29,0,6
45,1,1.0,1000.0,[45],1,19.6262726431366,9.13121288769074,29,0,4
46,1,1.0,1000.0,[46],1,19.6262726431366,9.164582448409295,29,0,5
47,1,1.0,1000.0,[47],1,19.6262726431366,8.722266928576353,29,0,4
48,1,1.0,1000.0,[48],1,19.6262726431366,8.311497879621863,29,0,7
49,1,1.0,1000.0,[49],1,19.6262726431366,9.133610801396626,29,0,3
50,1,1.0,1000.0,[50],0,19.6262726431366,1.8670676178183705,29,2,1
51,1,1.0,1000.0,[51],2,19.6262726431366,8.301546266287746,29,0,6
52,1,1.0,1000.0,[52],1,19.6262726431366,9.267115281215887,29,0,4
53,1,1.0,1000.0,[53],2,19.6262726431366,10.0,29,0,0
54,1,1.0,1000.0,[54],0,19.6262726431366,0.9467790794564132,29,2,3
55,1,1.0,1000.0,[55],2,19.6262726431366,10.0,29,0,0
56,1,1.0,1000.0,[56],1,19.6262726431366,9.279560598700705,29,0,4
57,1,1.0,1000.0,[57],2,19.6262726431366,9.890847988672958,29,0,2
58,1,1.0,1000.0,[58],1,19.6262726431366,8.895610593597935,29,0,5
59,1,1.0,1000.0,[59],1,19.6262726431366,7.959019212353986,29,0,7
60,0,1.0,1000.0,,0,0.0,0.0,0,0,0
61,1,1.0,1000.0,[61],0,19.6262726431366,0.009169483196207954,29,1,2
62,1,1.0,1000.0,[62],1,19.6262726431366,9.113019034925669,29,0,5
63,1,1.0,1000.0,[63],2,19.6262726431366,10.0,29,0,0
64,0,1.0,1000.0,,0,0.0,0.0,0,0,0
65,0,1.0,1000.0,,0,0.0,0.0,0,0,0
66,1,1.0,1000.0,[66],0,19.6262726431366,0.06488860684714491,29,1,4
67,1,1.0,1000.0,[67],1,19.6262726431366,8.67196618423195,29,0,4
68,1,1.0,1000.0,[68],2,19.6262726431366,9.50844700343103,29,0,1
69,1,1.0,1000.0,[69],0,19.6262726431366,10.0,29,1,0
70,1,1.0,1000.0,[70],0,19.6262726431366,0.006227476173203607,29,2,3
71,1,1.0,1000.0,[71],0,19.6262726431366,0.74516052954278,29,1,3
72,1,1.0,1000.0,[72],0,19.6262726431366,1.2224787440812959,29,2,3
73,0,1.0,1000.0,,0,0.0,0.0,0,0,0
