name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,0,1.0,1000.0,,0,0.0,0.0,0,0,0
4,0,1.0,1000.0,,1,0.0,0.0,0,0,0
5,1,1.0,1000.0,[5],2,117.28206942448476,6.865970900813299,148,0,0
6,1,1.0,1000.0,[6],2,117.28206942448476,3.9997059633638563,148,0,4
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,0,1.0,1000.0,,1,0.0,0.0,0,0,0
9,1,1.0,1000.0,[9],2,117.28206942448476,5.473134126380943,148,0,1
10,0,1.0,1000.0,,1,0.0,0.0,0,0,0
11,1,1.0,1000.0,[11],2,117.28206942448476,3.982100623667691,148,0,0
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,0,1.0,1000.0,,1,0.0,0.0,0,0,0
19,1,1.0,1000.0,[19],2,117.28206942448476,5.570266777452384,148,0,0
20,0,1.0,1000.0,,1,0.0,0.0,0,0,0
21,0,1.0,1000.0,,1,0.0,0.0,0,0,0
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,117.28206942448476,5.101248225126668,148,0,0
25,1,1.0,1000.0,[25],1,117.28206942448476,2.0534669031373203,148,0,8
26,1,1.0,1000.0,[26],2,117.28206942448476,9.437380392529544,148,0,0
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,117.28206942448476,4.681654968600206,148,0,3
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,0,1.0,1000.0,,1,0.0,0.0,0,0,0
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,0,1.0,1000.0,,1,0.0,0.0,0,0,0
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,117.28206942448476,0.1664189958460701,148,0,9
37,0,1.0,1000.0,,1,0.0,0.0,0,0,0
38,1,1.0,1000.0,[38],2,117.28206942448476,8.05944892927499,148,0,0
39,0,1.0,1000.0,,1,0.0,0.0,0,0,0
