name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,61.194776344857615,0.5448432709941273,94,4,3
4,1,1.0,1000.0,[4],1,61.194776344857615,1.9124731792015925,94,0,10
5,1,1.0,1000.0,[5],2,61.194776344857615,7.3599961540866765,94,0,5
6,1,1.0,1000.0,[6],2,61.194776344857615,5.672699280997774,94,0,10
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,61.194776344857615,2.4654241218806536,94,0,11
9,1,1.0,1000.0,[9],2,61.194776344857615,6.204008134518547,94,0,4
10,1,1.0,1000.0,[10],1,61.194776344857615,1.945906690609814,94,0,11
11,1,1.0,1000.0,[11],2,61.194776344857615,4.892677588853594,94,0,7
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,61.194776344857615,3.3236142321747613,94,0,10
19,1,1.0,1000.0,[19],2,61.194776344857615,5.94978905578773,94,0,4
20,1,1.0,1000.0,[20],1,61.194776344857615,1.870212153861304,94,0,11
21,1,1.0,1000.0,[21],1,61.194776344857615,1.23572689645481,94,0,15
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,61.194776344857615,5.822793055536801,94,0,6
25,1,1.0,1000.0,[25],1,61.194776344857615,4.54558807428238,94,0,7
26,1,1.0,1000.0,[26],2,61.194776344857615,9.750224878406929,94,0,1
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,61.194776344857615,5.461970213335603,94,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,61.194776344857615,0.683882561494132,94,0,14
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,61.194776344857615,2.5532849592523768,94,0,13
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,61.194776344857615,3.0178431859723953,94,0,11
