lbf,mlb,lbob,mlst,dtrange,pd,belong_to
1,2.1999999999999997,49.75052223623861,0.6080568153467991,127.723143182,24.17667097734867,0.0
1,2.1999999999999997,64.58315664790602,7.757899341874715,122.251490704,24.17667097734867,1.0
1,0,50.41295807271084,0,113.575330482,19.6262726431366,
1,2.1999999999999997,65.80231225725608,4.089858445887917,106.680189852,24.17667097734867,3.0
1,2.1999999999999997,52.548961490784556,7.94992695141511,107.106616738,24.17667097734867,4.0
1,2.1999999999999997,56.66730286312017,9.157286509894455,97.3004275842,24.17667097734867,5.0
1,2.1999999999999997,29.23681687197275,9.252407566941795,120.045583977,24.17667097734867,6.0
1,2.1999999999999997,70.01821059105356,0.6937086464195089,134.495300954,24.17667097734867,7.0
1,2.1999999999999997,51.40213439288682,7.7743896980353755,121.656312162,24.17667097734867,8.0
1,2.1999999999999997,70.00281652132878,8.634233746968574,118.813480413,24.17667097734867,9.0
1,2.1999999999999997,38.79891367460181,7.8036261756757455,107.003807004,24.17667097734867,10.0
1,2.1999999999999997,48.06665467566775,8.453838343592167,106.151197505,24.17667097734867,11.0
1,2.1999999999999997,70.94392612953507,1.5906661807303166,104.657340025,24.17667097734867,12.0
1,1.3000000000000003,61.7110355100952,0.0,112.567911225,19.75596458583158,67.0
1,2.1999999999999997,42.21975176405393,0.2738921785197254,125.84287528,24.17667097734867,14.0
1,2.1999999999999997,36.51639555797409,4.080709707702452,99.4210191503,24.17667097734867,15.0
1,2.1999999999999997,41.75085944351261,3.671497087612073,120.997852563,24.17667097734867,16.0
1,2.1999999999999997,39.986484760664126,0.5405166091577701,118.627155914,24.17667097734867,17.0
1,2.1999999999999997,34.56026582527406,8.043255029037413,113.997781317,24.17667097734867,18.0
1,2.1999999999999997,55.10037622142028,8.110073143997889,125.610423964,24.17667097734867,19.0
1,2.1999999999999997,35.68842906199032,7.347218819192009,107.027861903,24.17667097734867,20.0
1,2.1999999999999997,56.65863839817347,8.668665529572456,124.475847428,24.17667097734867,21.0
1,2.1999999999999997,49.62797550575278,5.228819588202746,144.585687456,24.17667097734867,22.0
1,2.1999999999999997,50.744624749980716,0.28139349417661025,118.989082799,24.17667097734867,23.0
1,2.1999999999999997,35.01539629705313,8.814672185132693,104.511726113,24.17667097734867,24.0
1,2.1999999999999997,56.58604534107823,8.658689689515905,145.731330704,24.17667097734867,25.0
1,2.1999999999999997,53.37516976726948,10.0,138.429740322,24.17667097734867,26.0
1,1,45.969225673336226,0,84.4752737882,14.382693235899588,77.0
1,2.1999999999999997,43.871776229329235,8.420142030473587,107.646654144,24.17667097734867,28.0
1,2.1999999999999997,59.74030870144307,2.8631606296992196,114.54164129,24.17667097734867,29.0
1,1.5400000000000005,43.26107994053614,0.0,99.7213480203,21.155743139746452,19.0
1,2.1999999999999997,50.81464334085885,0.17689366742580245,139.961096147,24.17667097734867,31.0
1,2.1999999999999997,41.72127345775492,7.796040032622831,107.111606493,24.17667097734867,32.0
1,2.1999999999999997,54.62324631607352,2.3916881157409735,119.413760924,24.17667097734867,33.0
1,2.1999999999999997,53.34527350126882,8.428672416731334,101.117537955,24.17667097734867,34.0
1,2.1999999999999997,52.17511644745787,0.4932075030222987,105.892778197,24.17667097734867,35.0
1,2.1999999999999997,57.9758146999829,8.36095363516176,143.030279482,24.17667097734867,36.0
1,2.1999999999999997,44.047193386110266,8.448336448725831,112.174950233,24.17667097734867,37.0
1,2.1999999999999997,52.00460485041156,9.476033997789552,109.906030758,24.17667097734867,38.0
1,2.1999999999999997,61.99976933755635,8.169695733408252,112.535860649,24.17667097734867,39.0
1,2.1999999999999997,59.48088046862187,10.0,112.004951705,24.17667097734867,40.0
1,1.09,56.38650519685157,0.0,69.7854408392,17.531076948219294,54.0
1,2.1999999999999997,68.79199196506812,10.0,171.995123326,24.17667097734867,42.0
1,2.1999999999999997,37.008150685899636,9.60431658185472,117.048749256,24.17667097734867,43.0
1,2.1999999999999997,50.63590104049459,7.43707286210248,116.888909567,24.17667097734867,44.0
1,2.1999999999999997,56.81697022994933,8.538414838106014,98.7305369584,24.17667097734867,45.0
1,2.1999999999999997,41.79614893253041,8.549073663866212,123.121622984,24.17667097734867,46.0
1,2.1999999999999997,37.153546581310735,8.175806910636698,138.447205704,24.17667097734867,47.0
1,2.1999999999999997,50.564365032407764,7.359339297826487,101.522029222,24.17667097734867,48.0
1,2.1999999999999997,57.521432501845226,8.362455945711831,145.751824031,24.17667097734867,49.0
1,2.1999999999999997,34.986124583065134,0.1689122245597892,113.170765662,24.17667097734867,50.0
1,2.1999999999999997,69.87662977692663,7.26610120707398,102.711391273,24.17667097734867,51.0
1,2.1999999999999997,69.20025298153462,8.969274071973341,115.78141307,24.17667097734867,52.0
1,2.1999999999999997,68.69999120445217,10.0,210.56090106,24.17667097734867,53.0
1,2.1999999999999997,36.75302228893211,0.1825405256893278,99.8053979705,24.17667097734867,54.0
1,2.1999999999999997,34.19459138826708,10.0,113.922913,24.17667097734867,55.0
1,2.1999999999999997,48.08556580105281,8.651090982062215,100.584482815,24.17667097734867,56.0
1,2.1999999999999997,56.30709508548224,9.201250384687597,119.708203957,24.17667097734867,57.0
1,2.1999999999999997,57.230552584517966,8.137590228193812,206.251615758,24.17667097734867,58.0
1,2.1999999999999997,33.21985765794002,7.0579209564647885,106.487238266,24.17667097734867,59.0
1,0,54.90975392009264,0,55.9347248453,15.051277561172025,
1,0,36.357996192947894,0,94.6210012103,19.6262726431366,
1,2.1999999999999997,55.872688865356864,8.570910215272965,106.97607232,24.17667097734867,62.0
1,2.1999999999999997,55.69698427389499,10.0,211.16515839,24.17667097734867,63.0
1,1.1500000000000001,37.59319547665178,0.0,86.372370048,18.025247971246745,56.0
1,1.5700000000000005,47.04945167508833,0.0,76.0639514026,20.791264059413983,
1,0,58.08787876049605,0,100.814029905,19.6262726431366,
1,2.1999999999999997,62.1958155987796,8.143973589519836,113.97375441,24.17667097734867,67.0
1,2.1999999999999997,67.25732287451044,9.33954591944782,150.252391567,24.17667097734867,68.0
1,2.1999999999999997,43.50366311602566,10.0,137.472579185,24.17667097734867,69.0
1,1.2700000000000002,37.90896342410537,0.0,110.125328611,21.880229164456384,46.0
1,0,33.2417470452716,0,120.013735734,22.741115335793804,
1,2.1999999999999997,42.83441637754487,0.2573519907074239,92.3295564623,24.17667097734867,72.0
1,1.4200000000000004,39.949292060203334,0.0,84.7249413109,20.581073669529005,56.0
1,0,51.459922636492,0,149.348714026,23.691444226231216,
1,1.1800000000000002,48.418905984654636,0.0,96.0565602312,22.36321984759634,62.0
1,2.1999999999999997,62.897886708353425,7.840278687394017,112.09224261,24.17667097734867,76.0
1,2.1999999999999997,45.83413775292072,9.730131621069255,118.899843595,24.17667097734867,77.0
1,2.1999999999999997,45.65016818759312,8.755728354410351,140.588834954,24.17667097734867,78.0
1,2.1999999999999997,40.455310189516254,8.755557453873777,144.816397289,24.17667097734867,79.0
1,2.1999999999999997,38.45358289522862,8.094711873024455,128.266151333,24.17667097734867,80.0
1,2.1999999999999997,38.34853630059057,0.24999820672759435,108.485781554,24.17667097734867,81.0
1,2.1999999999999997,43.54801663934769,7.353336478877586,115.632786478,24.17667097734867,82.0
1,1.3900000000000003,47.25929619372416,0.0,80.9534336842,21.032759400983963,80.0
1,2.1999999999999997,51.77312385209099,7.2492152882230165,113.901416522,24.17667097734867,84.0
1,2.1999999999999997,47.8975905101781,8.818752822781192,103.833986436,24.17667097734867,85.0
1,2.1999999999999997,51.93031716032848,8.652355148936586,95.5385682205,24.17667097734867,86.0
1,2.1999999999999997,55.835057565602916,9.493224892044825,92.7973936806,24.17667097734867,87.0
1,2.1999999999999997,58.21484982635927,10.0,135.957103489,24.17667097734867,88.0
1,2.1999999999999997,42.686222454858836,0.7079749445105169,147.058798801,24.17667097734867,89.0
1,2.1999999999999997,39.82031514843418,9.66410896912825,107.759440356,24.17667097734867,90.0
1,1.1800000000000002,53.26293736599313,0.0,90.3343857109,21.068536488623963,44.0
1,2.1999999999999997,37.63517576283551,9.393389493821473,122.343830416,24.17667097734867,92.0
1,2.1999999999999997,53.07067227445349,8.096384561293426,106.641170733,24.17667097734867,93.0
1,2.1999999999999997,42.42114328241164,3.038370519961937,105.714605704,24.17667097734867,94.0
1,2.1999999999999997,43.722208205960534,8.986764277992611,114.029494851,24.17667097734867,95.0
1,1.1800000000000002,57.306623021046946,0.0,80.623930496,18.282395788659223,28.0
1,2.1999999999999997,39.277229687588985,7.115516299454831,115.030162578,24.17667097734867,97.0
1,2.1999999999999997,51.270204725857695,0.9697293137992328,88.4308534384,24.17667097734867,98.0
1,2.1999999999999997,42.45907259328948,9.066821064439655,109.247043088,24.17667097734867,99.0
0.0,1.8400000000000007,45.73568471836078,0.0,0.0,0.0,36.0
0.0,1.5700000000000005,71.79139275833363,0.0,0.0,0.0,69.0
0.0,2.1100000000000003,67.91124612375282,0.0,0.0,0.0,90.0
0.0,1.6300000000000006,36.03855782106368,0.0,0.0,0.0,8.0
0.0,1.8400000000000007,42.93917266098674,0.0,0.0,0.0,40.0
0.0,1.3900000000000003,39.59756056144259,0.0,0.0,0.0,56.0
0.0,2.14,42.93866776405767,0.0,0.0,0.0,92.0
0.0,2.14,56.61113480973647,0.0,0.0,0.0,87.0
0.0,1.9300000000000008,50.04929885774925,0.0,0.0,0.0,7.0
0.0,2.0500000000000007,39.37750303779526,0.0,0.0,0.0,24.0
0.0,2.0800000000000005,54.78428904892878,0.0,0.0,0.0,79.0
0.0,1.6600000000000006,37.19585224022984,0.0,0.0,0.0,10.0
0.0,2.020000000000001,72.738658114759,0.0,0.0,0.0,7.0
0.0,2.14,49.90284816270674,0.0,0.0,0.0,28.0
0.0,1.6000000000000005,58.18064565696934,0.0,0.0,0.0,14.0
0.0,1.7200000000000006,27.14203405520339,0.0,0.0,0.0,87.0
0.0,1.9600000000000009,48.17987043052282,0.0,0.0,0.0,98.0
0.0,2.020000000000001,23.50352722742835,0.0,0.0,0.0,22.0
0.0,2.14,79.98685380574628,0.0,0.0,0.0,34.0
0.0,2.14,37.5609087325424,0.0,0.0,0.0,86.0
0.0,1.6000000000000005,36.076849963447515,0.0,0.0,0.0,79.0
0.0,2.1100000000000003,37.65482239133638,0.0,0.0,0.0,52.0
0.0,1.5100000000000005,63.0796055659633,0.0,0.0,0.0,28.0
0.0,1.1500000000000001,30.372542810144306,0.0,0.0,0.0,87.0
0.0,2.14,41.35040032580587,0.0,0.0,0.0,68.0
0.0,1.7200000000000006,37.757539476996,0.0,0.0,0.0,68.0
0.0,2.020000000000001,49.06237742149051,0.0,0.0,0.0,26.0
0.0,2.14,52.45498690741996,0.0,0.0,0.0,22.0
0.0,1.9600000000000009,68.98436461949146,0.0,0.0,0.0,78.0
0.0,2.0500000000000007,52.83666878078865,0.0,0.0,0.0,45.0
0.0,1.9300000000000008,46.20518875286097,0.0,0.0,0.0,33.0
0.0,1.8700000000000008,47.32437629847422,0.0,0.0,0.0,76.0
0.0,2.020000000000001,58.98301144349333,0.0,0.0,0.0,67.0
0.0,2.14,57.10499268619152,0.0,0.0,0.0,12.0
0.0,2.0800000000000005,46.49332537717416,0.0,0.0,0.0,38.0
0.0,2.14,49.299162238353766,0.0,0.0,0.0,67.0
0.0,1.8700000000000008,54.00390922460986,0.0,0.0,0.0,21.0
0.0,1.9000000000000008,59.62064011427644,0.0,0.0,0.0,72.0
0.0,1.9300000000000008,51.024587815682345,0.0,0.0,0.0,24.0
0.0,2.14,34.7498593191742,0.0,0.0,0.0,14.0
0.0,2.14,57.61163652830607,0.0,0.0,0.0,33.0
0.0,1.7200000000000006,50.89032461005959,0.0,0.0,0.0,11.0
0.0,1.9000000000000008,54.8502354386232,0.0,0.0,0.0,39.0
0.0,1.2700000000000002,51.764813833931505,0.0,0.0,0.0,25.0
0.0,1.9900000000000009,38.33770044969421,0.0,0.0,0.0,35.0
0.0,2.14,39.16363544692878,0.0,0.0,0.0,62.0
0.0,1.7800000000000007,68.42085823288897,0.0,0.0,0.0,72.0
0.0,1.7500000000000007,52.159290565948496,0.0,0.0,0.0,98.0
0.0,1.8700000000000008,56.14254679889268,0.0,0.0,0.0,57.0
0.0,1.6900000000000006,46.70815537544316,0.0,0.0,0.0,50.0
0.0,2.0800000000000005,47.90022152393043,0.0,0.0,0.0,76.0
0.0,1.7800000000000007,56.28819443090792,0.0,0.0,0.0,25.0
0.0,1.3300000000000003,48.9188565241837,0.0,0.0,0.0,52.0
0.0,1.5700000000000005,60.658655460934746,0.0,0.0,0.0,
0.0,2.020000000000001,40.61159703003197,0.0,0.0,0.0,23.0
0.0,1.03,42.47245051950013,0.0,0.0,0.0,49.0
0.0,1.3900000000000003,43.20557941307985,0.0,0.0,0.0,87.0
0.0,1.4800000000000004,31.371755488943126,0.0,0.0,0.0,40.0
0.0,1.9900000000000009,42.39285948536364,0.0,0.0,0.0,14.0
0.0,1.6900000000000006,36.36842008931508,0.0,0.0,0.0,37.0
0.0,1.1500000000000001,46.93959158268279,0.0,0.0,0.0,37.0
0.0,1.6600000000000006,52.955849232190666,0.0,0.0,0.0,89.0
0.0,1.5400000000000005,61.06040274825821,0.0,0.0,0.0,40.0
0.0,1.4800000000000004,46.75082352751526,0.0,0.0,0.0,33.0
0.0,2.0500000000000007,49.1748723369135,0.0,0.0,0.0,39.0
0.0,1.7500000000000007,52.00412041829243,0.0,0.0,0.0,29.0
0.0,2.1100000000000003,27.63002540815691,0.0,0.0,0.0,19.0
0.0,2.0800000000000005,40.55603543517194,0.0,0.0,0.0,58.0
0.0,2.020000000000001,33.48875387527197,0.0,0.0,0.0,89.0
0.0,1.8100000000000007,41.608129186622314,0.0,0.0,0.0,15.0
0.0,1.6600000000000006,66.0149254114452,0.0,0.0,0.0,78.0
0.0,2.1100000000000003,56.24620436238607,0.0,0.0,0.0,55.0
0.0,1.9900000000000009,57.013652177887245,0.0,0.0,0.0,39.0
0.0,2.14,54.22241123478098,0.0,0.0,0.0,
0.0,1.8400000000000007,40.548952277153724,0.0,0.0,0.0,76.0
0.0,1.9000000000000008,44.900220470898184,0.0,0.0,0.0,38.0
0.0,1.9600000000000009,55.474039994924894,0.0,0.0,0.0,52.0
0.0,1.6900000000000006,40.48348153297939,0.0,0.0,0.0,87.0
0.0,1.7800000000000007,54.20691854056436,0.0,0.0,0.0,4.0
0.0,1.5100000000000005,53.41797663685885,0.0,0.0,0.0,7.0
0.0,1.6000000000000005,53.012431974600005,0.0,0.0,0.0,34.0
0.0,2.14,61.87786287970934,0.0,0.0,0.0,16.0
0.0,1.1800000000000002,51.315560880484924,0.0,0.0,0.0,90.0
0.0,1.6900000000000006,54.6739203182634,0.0,0.0,0.0,
0.0,2.020000000000001,29.95785659602606,0.0,0.0,0.0,97.0
0.0,1.5100000000000005,40.74496946169784,0.0,0.0,0.0,36.0
0.0,1.7200000000000006,47.583055689638556,0.0,0.0,0.0,43.0
0.0,1.7800000000000007,55.62558407413011,0.0,0.0,0.0,9.0
0.0,1.6900000000000006,49.05839307798125,0.0,0.0,0.0,68.0
0.0,1.5400000000000005,74.08597182517411,0.0,0.0,0.0,35.0
0.0,1.9000000000000008,47.736972896476736,0.0,0.0,0.0,79.0
0.0,1.9900000000000009,39.857171101482265,0.0,0.0,0.0,26.0
0.0,2.020000000000001,23.681252600821523,0.0,0.0,0.0,48.0
0.0,1.9300000000000008,45.46154745464101,0.0,0.0,0.0,58.0
0.0,2.0500000000000007,59.6177219873255,0.0,0.0,0.0,16.0
0.0,1.1500000000000001,65.28051369072607,0.0,0.0,0.0,52.0
0.0,1.7500000000000007,48.70015527002186,0.0,0.0,0.0,52.0
0.0,2.0800000000000005,52.79610012262001,0.0,0.0,0.0,9.0
0.0,2.14,46.5242583392069,0.0,0.0,0.0,46.0
0.0,2.14,43.85006765183966,0.0,0.0,0.0,93.0
0.0,1.4500000000000004,50.85465305950035,0.0,0.0,0.0,69.0
0.0,1.9900000000000009,52.200558578711345,0.0,0.0,0.0,51.0
0.0,2.14,50.54700033675061,0.0,0.0,0.0,85.0
0.0,2.1100000000000003,37.867056310811684,0.0,0.0,0.0,10.0
0.0,1.7500000000000007,64.4431774429798,0.0,0.0,0.0,37.0
0.0,1.1500000000000001,49.09541013343631,0.0,0.0,0.0,90.0
0.0,2.1100000000000003,39.16399713939372,0.0,0.0,0.0,25.0
0.0,1.3000000000000003,59.88109365272761,0.0,0.0,0.0,21.0
0.0,1.8400000000000007,46.760327884906395,0.0,0.0,0.0,14.0
0.0,1,32.76894080011071,0.0,0.0,0.0,88.0
0.0,1.9600000000000009,56.28131288862932,0.0,0.0,0.0,15.0
0.0,1.6300000000000006,55.74690336376638,0.0,0.0,0.0,28.0
0.0,1.5700000000000005,43.259035625477146,0.0,0.0,0.0,57.0
0.0,1.7200000000000006,52.522792631336635,0.0,0.0,0.0,80.0
0.0,2.0800000000000005,59.79672428774697,0.0,0.0,0.0,16.0
0.0,1.3000000000000003,50.857709637110396,0.0,0.0,0.0,74.0
0.0,1.4800000000000004,46.06703674023738,0.0,0.0,0.0,35.0
0.0,2.020000000000001,56.23509574755419,0.0,0.0,0.0,59.0
0.0,2.1100000000000003,52.1148094278706,0.0,0.0,0.0,68.0
0.0,1.3600000000000003,50.40284263167038,0.0,0.0,0.0,62.0
0.0,1.5700000000000005,59.654111110343536,0.0,0.0,0.0,49.0
0.0,2.14,51.89763545322487,0.0,0.0,0.0,36.0
0.0,1.1800000000000002,53.7552840058593,0.0,0.0,0.0,52.0
0.0,1.6600000000000006,64.68932681720656,0.0,0.0,0.0,25.0
0.0,1.4500000000000004,60.707498344880314,0.0,0.0,0.0,46.0
0.0,1.7800000000000007,46.52954812344413,0.0,0.0,0.0,55.0
0.0,2.14,40.238798733261824,0.0,0.0,0.0,44.0
0.0,2.020000000000001,51.26757307690805,0.0,0.0,0.0,15.0
0.0,1.9600000000000009,53.585868734822824,0.0,0.0,0.0,44.0
0.0,1.7800000000000007,43.60782911041512,0.0,0.0,0.0,12.0
0.0,1.5700000000000005,40.884242336236085,0.0,0.0,0.0,90.0
0.0,1.7800000000000007,28.514030541545488,0.0,0.0,0.0,48.0
0.0,2.14,33.27287997181391,0.0,0.0,0.0,43.0
0.0,1.9900000000000009,50.25253744379646,0.0,0.0,0.0,98.0
0.0,1.9300000000000008,40.09822957663958,0.0,0.0,0.0,32.0
0.0,1.9300000000000008,60.05463748347483,0.0,0.0,0.0,51.0
0.0,1.8700000000000008,58.648290319590544,0.0,0.0,0.0,0.0
0.0,1.9900000000000009,58.46293273099848,0.0,0.0,0.0,11.0
0.0,2.0500000000000007,67.12660911595901,0.0,0.0,0.0,37.0
0.0,1.8100000000000007,45.05306468036217,0.0,0.0,0.0,86.0
0.0,1.3300000000000003,44.0557378775513,0.0,0.0,0.0,50.0
0.0,1.9300000000000008,48.8382111160669,0.0,0.0,0.0,77.0
0.0,2.0800000000000005,55.04860834606352,0.0,0.0,0.0,40.0
0.0,1.5700000000000005,62.5637180667367,0.0,0.0,0.0,97.0
0.0,1.09,59.48967487161235,0.0,0.0,0.0,44.0
0.0,2.1100000000000003,52.2086407804881,0.0,0.0,0.0,39.0
0.0,1.5700000000000005,53.532146071672756,0.0,0.0,0.0,36.0
0.0,1.9300000000000008,52.473335276599094,0.0,0.0,0.0,0.0
0.0,2.0500000000000007,36.877514452070805,0.0,0.0,0.0,25.0
0.0,1.7500000000000007,43.31974777260688,0.0,0.0,0.0,43.0
0.0,1.7800000000000007,43.977615762387344,0.0,0.0,0.0,34.0
0.0,1.5100000000000005,57.71642422778839,0.0,0.0,0.0,52.0
0.0,1.9900000000000009,42.341558467245974,0.0,0.0,0.0,95.0
0.0,1.9900000000000009,58.97512257394499,0.0,0.0,0.0,15.0
0.0,1.9000000000000008,36.649549844093016,0.0,0.0,0.0,40.0
0.0,1.7200000000000006,41.20404050071632,0.0,0.0,0.0,90.0
