name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,0,1.0,1000.0,,0,0.0,0.0,0,0,0
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,66.46071643186961,0.23598981033067282,100,4,3
4,1,1.0,1000.0,[4],1,66.46071643186961,1.2634981014654145,100,0,11
5,1,1.0,1000.0,[5],2,66.46071643186961,7.225905237863545,100,0,5
6,1,1.0,1000.0,[6],2,66.46071643186961,5.319099683706169,100,0,10
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,66.46071643186961,1.9839669402563198,100,0,11
9,1,1.0,1000.0,[9],2,66.46071643186961,6.026849098873612,100,0,4
10,1,1.0,1000.0,[10],1,66.46071643186961,1.4472778347985429,100,0,11
11,1,1.0,1000.0,[11],2,66.46071643186961,4.647349425257035,100,0,7
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,0,1.0,1000.0,,0,0.0,0.0,0,0,0
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,66.46071643186961,2.750092081065914,100,0,11
19,1,1.0,1000.0,[19],2,66.46071643186961,5.8451442098285,100,0,4
20,1,1.0,1000.0,[20],1,66.46071643186961,1.391276374074233,100,0,11
21,1,1.0,1000.0,[21],1,66.46071643186961,0.29588937340752075,100,0,15
22,0,1.0,1000.0,,0,0.0,0.0,0,0,0
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,66.46071643186961,5.625823112348482,100,0,6
25,1,1.0,1000.0,[25],1,66.46071643186961,4.1880334701900415,100,0,8
26,1,1.0,1000.0,[26],2,66.46071643186961,9.731149302868962,100,0,1
27,0,1.0,1000.0,,0,0.0,0.0,0,0,0
28,1,1.0,1000.0,[28],2,66.46071643186961,5.286193138106829,100,0,5
29,0,1.0,1000.0,,0,0.0,0.0,0,0,0
30,0,1.0,1000.0,,0,0.0,0.0,0,0,0
31,0,1.0,1000.0,,0,0.0,0.0,0,0,0
32,1,1.0,1000.0,[32],1,66.46071643186961,0.07099895205326064,100,0,14
33,0,1.0,1000.0,,0,0.0,0.0,0,0,0
34,1,1.0,1000.0,[34],1,66.46071643186961,2.0313418107777834,100,0,14
35,0,1.0,1000.0,,0,0.0,0.0,0,0,0
36,1,1.0,1000.0,[36],1,66.46071643186961,2.6006382913430537,100,0,11
