name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,1,1.0,1000.0,[0],0,13.740941726357148,10.0,13,1,0
1,1,1.0,1000.0,[1],0,13.740941726357148,10.0,13,1,0
2,1,1.0,1000.0,[2],0,13.740941726357148,3.631330064628282,13,0,2
3,1,1.0,1000.0,[3],0,13.740941726357148,7.1678938795038505,13,2,1
4,1,1.0,1000.0,[4],1,13.740941726357148,9.780746436957308,13,0,4
5,1,1.0,1000.0,[5],2,13.740941726357148,9.980655102680977,13,0,1
6,1,1.0,1000.0,[6],2,13.740941726357148,10.0,13,0,1
7,1,1.0,1000.0,[7],0,13.740941726357148,10.0,13,2,0
8,1,1.0,1000.0,[8],1,13.740941726357148,9.71279555609562,13,0,4
9,1,1.0,1000.0,[9],2,13.740941726357148,9.980440033881695,13,0,1
10,1,1.0,1000.0,[10],1,13.740941726357148,9.747550019092134,13,0,4
11,1,1.0,1000.0,[11],2,13.740941726357148,9.746040919771238,13,0,2
12,1,1.0,1000.0,[12],0,13.740941726357148,5.350077222501364,13,1,1
13,1,1.0,1000.0,[13],0,13.740941726357148,2.02488596282228,13,1,2
14,1,1.0,1000.0,[14],0,13.740941726357148,10.0,13,2,0
15,1,1.0,1000.0,[15],0,13.740941726357148,9.865373893792045,13,3,1
16,1,1.0,1000.0,[16],0,13.740941726357148,10.0,13,1,0
17,1,1.0,1000.0,[17],0,13.740941726357148,10.0,13,1,0
18,1,1.0,1000.0,[18],1,13.740941726357148,9.476206828266076,13,0,4
19,1,1.0,1000.0,[19],2,13.740941726357148,9.727834167809789,13,0,3
20,1,1.0,1000.0,[20],1,13.740941726357148,9.382425106414422,13,0,6
21,1,1.0,1000.0,[21],1,13.740941726357148,9.904795401766812,13,0,1
22,1,1.0,1000.0,[22],0,13.740941726357148,10.0,13,1,0
23,1,1.0,1000.0,[23],0,13.740941726357148,5.732204961459981,13,1,1
24,1,1.0,1000.0,[24],2,13.740941726357148,9.821673789814596,13,0,2
25,1,1.0,1000.0,[25],1,13.740941726357148,9.839388820428972,13,0,2
26,1,1.0,1000.0,[26],2,13.740941726357148,10.0,13,0,0
27,1,1.0,1000.0,[27],0,13.740941726357148,0.17848076631804688,13,0,3
28,1,1.0,1000.0,[28],2,13.740941726357148,9.785403379053285,13,0,1
29,1,1.0,1000.0,[29],0,13.740941726357148,10.0,13,1,0
30,1,1.0,1000.0,[30],0,13.740941726357148,1.3324398492001244,13,0,3
31,1,1.0,1000.0,[31],0,13.740941726357148,7.783708502114949,13,1,1
32,1,1.0,1000.0,[32],1,13.740941726357148,9.666876822293506,13,0,3
33,1,1.0,1000.0,[33],0,13.740941726357148,10.0,13,1,0
34,1,1.0,1000.0,[34],1,13.740941726357148,9.744328026669477,13,0,3
35,1,1.0,1000.0,[35],0,13.740941726357148,10.0,13,2,0
36,1,1.0,1000.0,[36],1,13.740941726357148,9.922752470229039,13,0,2
37,1,1.0,1000.0,[37],1,13.740941726357148,9.610828698757333,13,0,3
38,1,1.0,1000.0,[38],2,13.740941726357148,9.904731532849171,13,0,1
39,1,1.0,1000.0,[39],1,13.740941726357148,9.841260793845587,13,0,2
40,1,1.0,1000.0,[40],2,13.740941726357148,10.0,13,0,0
41,1,1.0,1000.0,[41],0,13.740941726357148,1.6496352039821436,13,1,2
42,1,1.0,1000.0,[42],2,13.740941726357148,10.0,13,0,0
43,1,1.0,1000.0,[43],2,13.740941726357148,10.0,13,0,0
44,1,1.0,1000.0,[44],1,13.740941726357148,9.541970771088813,13,0,4
45,1,1.0,1000.0,[45],1,13.740941726357148,9.900949832874034,13,0,2
46,1,1.0,1000.0,[46],1,13.740941726357148,9.621094740704264,13,0,3
47,1,1.0,1000.0,[47],1,13.740941726357148,9.656887328079435,13,0,3
48,1,1.0,1000.0,[48],1,13.740941726357148,9.61808996792229,13,0,6
49,1,1.0,1000.0,[49],1,13.740941726357148,9.817726387382587,13,0,3
50,1,1.0,1000.0,[50],0,13.740941726357148,7.672140870512943,13,1,1
51,1,1.0,1000.0,[51],2,13.740941726357148,9.707729602767337,13,0,2
52,1,1.0,1000.0,[52],1,13.740941726357148,9.884166847964154,13,0,2
53,1,1.0,1000.0,[53],2,13.740941726357148,10.0,13,0,0
54,1,1.0,1000.0,[54],0,13.740941726357148,4.525006897912499,13,1,1
55,1,1.0,1000.0,[55],2,13.740941726357148,10.0,13,0,0
56,1,1.0,1000.0,[56],1,13.740941726357148,9.77459242145966,13,0,4
57,1,1.0,1000.0,[57],2,13.740941726357148,10.0,13,0,0
58,1,1.0,1000.0,[58],1,13.740941726357148,9.835183276329833,13,0,3
59,1,1.0,1000.0,[59],1,13.740941726357148,9.330871900570935,13,0,5
60,1,1.0,1000.0,[60],0,13.740941726357148,0.5972004978614742,13,0,3
61,1,1.0,1000.0,[61],0,13.740941726357148,3.0545129147555663,13,1,1
62,1,1.0,1000.0,[62],1,13.740941726357148,9.674537655680137,13,0,3
63,1,1.0,1000.0,[63],2,13.740941726357148,10.0,13,0,0
64,1,1.0,1000.0,[64],0,13.740941726357148,2.0248215910669694,13,0,2
65,1,1.0,1000.0,[65],0,13.740941726357148,0.5562055040497014,13,1,2
66,1,1.0,1000.0,[66],0,13.740941726357148,7.665412380744943,13,1,4
67,1,1.0,1000.0,[67],1,13.740941726357148,9.726477208125344,13,0,5
68,1,1.0,1000.0,[68],2,13.740941726357148,9.802793115492412,13,0,1
69,1,1.0,1000.0,[69],0,13.740941726357148,10.0,13,1,0
70,1,1.0,1000.0,[70],0,13.740941726357148,2.980610102463489,13,2,1
71,1,1.0,1000.0,[71],0,13.740941726357148,8.58753661289024,13,0,1
72,1,1.0,1000.0,[72],0,13.740941726357148,10.0,13,0,0
73,1,1.0,1000.0,[73],0,13.740941726357148,2.32540111415382,13,0,3
74,1,1.0,1000.0,[74],0,13.740941726357148,7.423804008556146,13,1,1
75,1,1.0,1000.0,[75],0,13.740941726357148,3.447242104899689,13,1,1
76,1,1.0,1000.0,[76],1,13.740941726357148,9.753824594960323,13,0,4
77,1,1.0,1000.0,[77],2,13.740941726357148,10.0,13,0,0
78,1,1.0,1000.0,[78],1,13.740941726357148,9.86090636999001,13,0,1
79,1,1.0,1000.0,[79],2,13.740941726357148,9.86090636999001,13,0,1
80,1,1.0,1000.0,[80],1,13.740941726357148,9.791161261505922,13,0,3
81,1,1.0,1000.0,[81],0,13.740941726357148,3.819140107583549,13,1,1
82,1,1.0,1000.0,[82],1,13.740941726357148,9.423330422680879,13,0,5
83,1,1.0,1000.0,[83],0,13.740941726357148,1.384524105786263,13,1,3
84,1,1.0,1000.0,[84],1,13.740941726357148,9.470604430437582,13,0,4
85,1,1.0,1000.0,[85],2,13.740941726357148,9.823391468181262,13,0,2
86,1,1.0,1000.0,[86],1,13.740941726357148,9.745968308214065,13,0,3
87,1,1.0,1000.0,[87],2,13.740941726357148,9.960476412070836,13,0,1
88,1,1.0,1000.0,[88],2,13.740941726357148,10.0,13,0,0
89,1,1.0,1000.0,[89],0,13.740941726357148,8.12762291234485,13,2,1
90,1,1.0,1000.0,[90],2,13.740941726357148,10.0,13,0,0
91,1,1.0,1000.0,[91],0,13.740941726357148,4.4125380200588475,13,1,2
92,1,1.0,1000.0,[92],2,13.740941726357148,9.861870413619258,13,0,1
