name,mlb,btTch,dfTch,ocl,attr,pd,mlst,know_num,allies_num,enemies_num
0,0,1.0,1000.0,,0,0.0,0.0,0,0,0
1,1,1.0,1000.0,[1],0,41.16631547039205,0.23093152867772382,68,2,3
2,0,1.0,1000.0,,0,0.0,0.0,0,0,0
3,1,1.0,1000.0,[3],0,41.16631547039205,3.301443441071553,68,4,1
4,1,1.0,1000.0,[4],1,41.16631547039205,5.084068933881649,68,0,11
5,1,1.0,1000.0,[5],2,41.16631547039205,8.077450208692266,68,0,3
6,1,1.0,1000.0,[6],2,41.16631547039205,7.318069836975941,68,0,6
7,0,1.0,1000.0,,0,0.0,0.0,0,0,0
8,1,1.0,1000.0,[8],1,41.16631547039205,4.771866580029429,68,0,10
9,1,1.0,1000.0,[9],2,41.16631547039205,7.2941378196535265,68,0,4
10,1,1.0,1000.0,[10],1,41.16631547039205,4.508533607091392,68,0,10
11,1,1.0,1000.0,[11],2,41.16631547039205,6.181386338071659,68,0,6
12,0,1.0,1000.0,,0,0.0,0.0,0,0,0
13,0,1.0,1000.0,,0,0.0,0.0,0,0,0
14,0,1.0,1000.0,,0,0.0,0.0,0,0,0
15,1,1.0,1000.0,[15],0,41.16631547039205,0.7508078499815557,68,4,3
16,0,1.0,1000.0,,0,0.0,0.0,0,0,0
17,0,1.0,1000.0,,0,0.0,0.0,0,0,0
18,1,1.0,1000.0,[18],1,41.16631547039205,5.662959903717484,68,0,7
19,1,1.0,1000.0,[19],2,41.16631547039205,6.69796257646189,68,0,4
20,1,1.0,1000.0,[20],1,41.16631547039205,4.417408233011655,68,0,9
21,1,1.0,1000.0,[21],1,41.16631547039205,5.694496152375723,68,0,12
22,1,1.0,1000.0,[22],0,41.16631547039205,0.21344184467224497,68,1,5
23,0,1.0,1000.0,,0,0.0,0.0,0,0,0
24,1,1.0,1000.0,[24],2,41.16631547039205,6.950958019929997,68,0,5
25,1,1.0,1000.0,[25],1,41.16631547039205,6.480469179418209,68,0,6
26,1,1.0,1000.0,[26],2,41.16631547039205,9.957342451536464,68,0,1
